ano,numero,dataEmissao,tipo,nomeCredor,valor
2022,4955,2022-11-16,Empenhar,"R. A. D. G.GOMES LTDA",2068.5
2023,1154,2023-03-09,Empenhar,"R. A. D. G.GOMES LTDA",2068.5
2023,2618,2023-07-03,Empenhar,"R. A. D. G.GOMES LTDA",1886.7
2023,3389,2023-08-30,Empenhar,"R. A. D. G.GOMES LTDA",4002.3
