cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
30.958.155/0001-04,3401022286,"Calha padrão, em chapa de aço galvanizado de 0,50 mm, desenvolvimento de 33 cm, in-cluindo o transporte vertical, instaladas com suporte tipo BC 9",1,"KF ENGENHARIA LTDA",1540,m,147840,68178.88,96,44.272
30.958.155/0001-04,3401022287,"Calha especial, em chapa de aço galvanizado de 0,60 mm, incluindo o transporte vertical, instaladas com suporte tipo BC 9",2,"KF ENGENHARIA LTDA",700,M2,203700,81106.55,291,115.8665
30.958.155/0001-04,3401022288,"Rufo Padrão em chapa de aço galvanizado de 0,50 mm, corte de 50 cm, incluso o        transporte vertical",3,"KF ENGENHARIA LTDA",1400,M,203238,78883.28,145.17,56.3452
30.958.155/0001-04,3401022289,"Rufo especial, em chapa de aço galvanizado 0,6 mm, incluso transporte vertical.",4,"KF ENGENHARIA LTDA",350,M2,71515.5,40573.89,204.33,115.9254
30.958.155/0001-04,3401022290,"Tubo pvc, serie normal, esgoto predial, diâmetro 100 mm, fornecido e instalado (descida de água)",5,"KF ENGENHARIA LTDA",1400,M,119000,45082.1,85,32.2015
30.958.155/0001-04,3401022291,"Joelho 90 graus, pvc, serie normal, esgoto predial, diâmetro 100 mm, junta elástica, fornecido e instalado",6,"KF ENGENHARIA LTDA",350,UND,11434.5,4954.7,32.67,14.1563
30.958.155/0001-04,10379194,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 M",7,"KF ENGENHARIA LTDA",700,UND,22869,9860.41,32.67,14.0863
30.958.155/0001-04,10379195,"Limpeza de calhas/canaletas de águas pluviais",8,"KF ENGENHARIA LTDA",7000,M,112000,33811.4,16,4.8302
30.958.155/0001-04,3401022292,"Impermeabilização de calhas e canaletas com primer emborrachado",9,"KF ENGENHARIA LTDA",1400,M2,88662,31557.4,63.33,22.541
30.958.155/0001-04,3401022293,"Impermeabilização de lajes e platibanda com manta asfáltica flexível de 2,50 mm.",10,"KF ENGENHARIA LTDA",350,M2,91584.5,30991.38,261.67,88.5468
