cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
45.557.614/0001-07,INDIVIDUAL," "," ","SERESTA LTDA",,," "
29.583.709/0001-49,INDIVIDUAL," "," ","SC INSTRUMENTOS MUSICAIS E ACESSORIOS LTDA",,," "
33.008.679/0001-14,INDIVIDUAL," ","itensProposta_e0964379-e251-4c28-acb8-e3ace29529e1.csv","INTELMASTER LTDA",,," "
