ano,numero,dataEmissao,tipo,nomeCredor,valor
2022,3351,2022-07-20,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",3067.32
2022,3403,2022-07-27,Empenhar,"DISTRIBUIDORA LALAU LTDA",289.6
2022,3404,2022-07-27,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",788.7
2022,3405,2022-07-27,Empenhar,"MARCELO GOMES & CIA LTDA",25324.4
2022,3537,2022-08-01,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",7361.9
2022,3847,2022-08-25,Empenhar,"DISTRIBUIDORA LALAU LTDA",283.82
2022,3848,2022-08-25,Empenhar,"MARCELO GOMES & CIA LTDA",28140.6
2022,3849,2022-08-25,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",993.78
2022,3850,2022-08-25,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",6423.74
2022,4226,2022-09-21,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",887.74
2022,4227,2022-09-21,Empenhar,"MARCELO GOMES & CIA LTDA",25067.88
2022,4228,2022-09-21,Empenhar,"DISTRIBUIDORA LALAU LTDA",472.81
2022,4229,2022-09-21,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",6330.78
2022,4838,2022-11-07,Empenhar,"DISTRIBUIDORA LALAU LTDA",747.96
2022,4839,2022-11-07,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",721.04
2022,4840,2022-11-07,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",6025.89
2022,4841,2022-11-07,Empenhar,"MARCELO GOMES & CIA LTDA",22437.9
2022,5035,2022-11-24,Empenhar,"DISTRIBUIDORA LALAU LTDA",483.2
2022,5036,2022-11-24,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",6203.29
2022,5037,2022-11-24,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",804.1
2022,5038,2022-11-24,Empenhar,"MARCELO GOMES & CIA LTDA",1827.66
2022,5039,2022-11-24,Empenhar,"MARCELO GOMES & CIA LTDA",29196.61
2023,247,2023-01-16,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",7633.38
2023,248,2023-01-16,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",822.06
2023,249,2023-01-16,Empenhar,"DISTRIBUIDORA LALAU LTDA",507.8
2023,252,2023-01-16,Empenhar,"MARCELO GOMES & CIA LTDA",24072.06
2023,329,2023-01-24,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",7633.38
2023,677,2023-02-01,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",7816.06
2023,678,2023-02-01,Empenhar,"MARCELO GOMES & CIA LTDA",24583.92
2023,679,2023-02-01,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",646.38
2023,680,2023-02-01,Empenhar,"DISTRIBUIDORA LALAU LTDA",302.4
2023,1142,2023-03-09,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",7853.46
2023,1143,2023-03-09,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",704.94
2023,1144,2023-03-09,Empenhar,"DISTRIBUIDORA LALAU LTDA",359.3
2023,1158,2023-03-09,Empenhar,"MARCELO GOMES & CIA LTDA",29957.85
2023,1507,2023-04-12,Empenhar,"DISTRIBUIDORA LALAU LTDA",1358.55
2023,1508,2023-04-12,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",8503.79
2023,1509,2023-04-12,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",942.8
2023,1510,2023-04-12,Empenhar,"MARCELO GOMES & CIA LTDA",29298.1
2023,1840,2023-05-04,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",8858.55
2023,1841,2023-05-04,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",1024.34
2023,1842,2023-05-04,Empenhar,"MARCELO GOMES & CIA LTDA",1410.92
2023,1843,2023-05-04,Empenhar,"MARCELO GOMES & CIA LTDA",28572.74
2023,1844,2023-05-04,Empenhar,"DISTRIBUIDORA LALAU LTDA",391.6
2023,2381,2023-06-16,Empenhar,"BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI",8931.62
2023,2382,2023-06-16,Empenhar,"FRANBIFF COMERCIO E TRANSPORTES LTDA",1179.02
2023,2383,2023-06-16,Empenhar,"DISTRIBUIDORA LALAU LTDA",1325.6
2023,2384,2023-06-16,Empenhar,"MARCELO GOMES & CIA LTDA",29967.49
