cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
94.099.041/0001-20,0,,8,"LAUX E LAUX LTDA ME",3,,17700,14226.54,5900,4742.1788
94.099.041/0001-20,0,,9,"LAUX E LAUX LTDA ME",3,,19200,15432.18,6400,5144.0584
94.099.041/0001-20,0,,10,"LAUX E LAUX LTDA ME",3,,6223.5,5000.99,2074.5,1666.9964
94.099.041/0001-20,0,,11,"LAUX E LAUX LTDA ME",3,,5400,4340.3,1800,1446.7664
35.855.487/0001-79,0,,1,"MAPA COMÉRCIO DE EQUIPAMENTOS LTDA",6,,30909.12,29453.63,5151.52,4908.9381
35.855.487/0001-79,0,,2,"MAPA COMÉRCIO DE EQUIPAMENTOS LTDA",3,,12837.45,12233.75,4279.15,4077.9161
35.855.487/0001-79,0,,3,"MAPA COMÉRCIO DE EQUIPAMENTOS LTDA",6,,15703.56,14964.11,2617.26,2494.0188
35.855.487/0001-79,0,,4,"MAPA COMÉRCIO DE EQUIPAMENTOS LTDA",3,,8604.12,8199.67,2868.04,2733.2235
35.855.487/0001-79,0,,5,"MAPA COMÉRCIO DE EQUIPAMENTOS LTDA",3,,10533,10038.02,3511,3346.0069
35.855.487/0001-79,0,,6,"MAPA COMÉRCIO DE EQUIPAMENTOS LTDA",3,,11700,11150.18,3900,3716.7265
35.855.487/0001-79,0,,7,"MAPA COMÉRCIO DE EQUIPAMENTOS LTDA",3,,12436.35,11850.64,4145.45,3950.2132
