cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
20.767.436/0001-18,3401020042,"ABRACADEIRA DE NYLON REF.: T- 50R  (20 CM) PRETO 200mm X 4,6mm",1,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1200,PEÇA,192,167.16,0.16,0.1393
20.767.436/0001-18,3401020057,"ABRACADEIRA DE NYLON REF.: T-120R  (39 CM) PRETO 387x7,6mm",2,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",750,PEÇA,622.5,566.62,0.83,0.7555
20.767.436/0001-18,3401023202,"ABRACADEIRA PLASTICA 3/4"" CINZA",3,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",450,PEÇA,301.5,246.1,0.67,0.5469
20.767.436/0001-18,3401023203,"ABRAÇADEIRA PVC P/ CONDULETE 3/4""- BRANCO",4,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",225,PEÇA,229.5,140.92,1.02,0.6263
20.767.436/0001-18,3401020061,"ADAPTADOR PVC P/ CONDULETE 3/4"" - CINZA",5,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",750,PEÇA,645,521.92,0.86,0.6959
20.767.436/0001-18,3401020069,"BUCHA DE NYLON 6MM SEM ABA S10, COM PARAFUSO DE 6,10 X 65 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",6,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,PEÇA,690,536.7,0.23,0.1789
20.767.436/0001-18,3401020073,"BUCHA DE NYLON 8MM SEM ABA S12, COM PARAFUSO DE 5/16"" X 80 MM EM ACO ZINCADO COM ROSCA SOBERBA E CABECA SEXTAVADA",7,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",720,PC,331.2,286.34,0.46,0.3977
20.767.436/0001-18,3401020074,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 24 DISJUNTORES DIN, 100 A",8,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",25,PC,5940.25,5147.7,237.61,205.908
20.767.436/0001-18,3401020075,"CABO DE COBRE NU - 50MM² MEIO-DURO",9,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",30,KG,1405.8,1396.87,46.86,46.5623
20.767.436/0001-18,3401020076,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 35 MM2 COR PRETO",10,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1121,PÇA,39369.52,25978.84,35.12,23.1747
20.767.436/0001-18,3401023205,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 10 MM2 COR AZUL",11,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",2040,M,23500.8,14048.46,11.52,6.8865
20.767.436/0001-18,3401020078,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 10 MM2 COR PRETO",12,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",2100,M,24192,14461.65,11.52,6.8865
20.767.436/0001-18,3401020079,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 16 MM2 COR AZUL",13,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",600,M,9570,6284.46,15.95,10.4741
20.767.436/0001-18,3401020080,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 16 MM2 COR PRETO",14,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",600,MT,9570,6284.46,15.95,10.4741
20.767.436/0001-18,3401020081,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 25 MM2 COR AZUL",15,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",300,M,7632,4841.37,25.44,16.1379
20.767.436/0001-18,3401020082,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 25 MM2 COR PRETO",16,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",300,MT,7632,4841.37,25.44,16.1379
20.767.436/0001-18,3401020083,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 35 MM2 CORES SOB DEMANDA",17,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",180,M,6321.6,4130.32,35.12,22.9462
20.767.436/0001-18,3401020086,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR AZUL",18,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,M,3930,2951.4,1.31,0.9838
20.767.436/0001-18,3401020087,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR BRANCO",19,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,MT,4410,2951.4,1.47,0.9838
20.767.436/0001-18,3401020088,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR PRETO",20,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,MT,4410,2951.4,1.47,0.9838
20.767.436/0001-18,3401020089,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR VERDE",21,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,MT,4410,2951.4,1.47,0.9838
20.767.436/0001-18,3401020090,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 10 MM2 COR AZUL",22,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1800,MT,19278,11805.3,10.71,6.5585
20.767.436/0001-18,3401020091,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 10 MM2 COR VERDE",23,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1800,MT,19278,11805.3,10.71,6.5585
20.767.436/0001-18,3401020092,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2 COR AZUL",24,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,MT,6900,4680.6,2.3,1.5602
20.767.436/0001-18,3401020093,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2 COR PRETO",25,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,MT,6900,4680.6,2.3,1.5602
20.767.436/0001-18,3401020094,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2 COR VERDE",26,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1350,MT,3105,2106.4,2.3,1.5603
20.767.436/0001-18,3401020095,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2 COR VERMELHO",27,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,MT,6900,4680.6,2.3,1.5602
20.767.436/0001-18,3401020096,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2 COR AZUL",28,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3000,MT,11430,7691.4,3.81,2.5638
20.767.436/0001-18,3401020097,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2 COR PRETO",29,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3600,MT,13716,9229.68,3.81,2.5638
20.767.436/0001-18,3401020098,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2 COR VERDE",30,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",3600,MT,13716,9229.68,3.81,2.5638
