cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.850.947/0001-05,1012563,"DESODORANTE SPRAY",1,"MARCELO GOMES & CIA LTDA",1000,UNI,14500,13800,14.5,13.8
05.850.947/0001-05,10361167,"SABONETE 90 gr",2,"MARCELO GOMES & CIA LTDA",200,UND,380,360,1.9,1.8
05.850.947/0001-05,1012977,"SABONETE EM BARRA DE 13 GRAMAS",3,"MARCELO GOMES & CIA LTDA",1000,UNI,450,400,0.45,0.4
05.850.947/0001-05,1012978,"SHAMPOO 350ML",4,"MARCELO GOMES & CIA LTDA",300,UNI,2940,2685,9.8,8.95
05.850.947/0001-05,1012499,"SHAMPOO 5 LITROS",5,"MARCELO GOMES & CIA LTDA",200,UNI,11400,10400,57,52
05.850.947/0001-05,1012980,CONDICIONADOR,6,"MARCELO GOMES & CIA LTDA",150,UNI,1897.5,1815,12.65,12.1
05.850.947/0001-05,1012981,BARBEADOR,7,"MARCELO GOMES & CIA LTDA",1000,CTLA,3950,3860,3.95,3.86
05.850.947/0001-05,31060028,"HASTE FLEXÍVEL",8,"MARCELO GOMES & CIA LTDA",30,UNI,58.5,53.7,1.95,1.79
05.850.947/0001-05,14020005,ABSORVENTE,9,"MARCELO GOMES & CIA LTDA",300,UNI,1170,1095,3.9,3.65
05.850.947/0001-05,1012984,"PERFUME MASCULINO",10,"MARCELO GOMES & CIA LTDA",20,UNI,1020,960,51,48
05.850.947/0001-05,14020001,"CREME DENTAL",11,"MARCELO GOMES & CIA LTDA",400,UNI,1520,1436,3.8,3.59
05.850.947/0001-05,31060030,"ESCOVA DENTAL",12,"MARCELO GOMES & CIA LTDA",500,UNI,1900,1725,3.8,3.45
05.850.947/0001-05,1012985,"FIO DENTAL.",13,"MARCELO GOMES & CIA LTDA",50,UNI,440,420,8.8,8.4
05.850.947/0001-05,1012567,"LIXA PARA UNHA",14,"MARCELO GOMES & CIA LTDA",50,UNI,12.5,11.5,0.25,0.23
05.850.947/0001-05,1012568,"CORTADOR DE UNHA",15,"MARCELO GOMES & CIA LTDA",50,UNI,427.5,422.5,8.55,8.45
05.850.947/0001-05,1012569,PENTE,16,"MARCELO GOMES & CIA LTDA",100,UNI,450,425,4.5,4.25
05.850.947/0001-05,1199,"Algodao 50g",17,"MARCELO GOMES & CIA LTDA",50,UND,187.5,180,3.75,3.6
05.850.947/0001-05,3401021438,"Hidratante Corporal",18,"MARCELO GOMES & CIA LTDA",100,UND,1250,995,12.5,9.95
