cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
12.218.083/0001-79,INDIVIDUAL," ","itensProposta_36c66caa-f4d6-4071-9d9e-e9d690fb9288.csv","BCL EMPREENDIMENTOS LTDA",,," "
83.665.141/0001-50,INDIVIDUAL," ","itensProposta_0016b915-07ff-4135-a924-45b4e2cf9ecf.csv","SETEP CONSTRUCOES S.A",,," "
