cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
39.543.287/0001-31,INDIVIDUAL," ","itensProposta_63580d30-4302-4ef2-85e3-436078c7f32e.csv","ARCO COMERCIO E DIST DE ACESSOR MEDICOS LTDA",,," "
23.829.339/0001-09,INDIVIDUAL," ","itensProposta_3a386a13-b5d6-4832-a90c-584a041ef6d2.csv","INFINITI CONFECÇÕES  LTDA",,," "
03.652.030/0003-32,INDIVIDUAL," ","itensProposta_6df55871-bc40-40f1-bad7-5df23b94c43a.csv","CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA",,," "
01.733.345/0001-17,INDIVIDUAL," ","itensProposta_9fa6f6f9-9620-4492-a112-e6bc18ce11ce.csv","NOELI VIEIRA DISTRIBUIDORA DE SOROS",,," "
02.994.122/0001-76,INDIVIDUAL," ","itensProposta_684f2ac8-d263-49f7-8bdb-8e1ab885f677.csv","CSE EQUIPAMENTOS E SERVICOS EIRELI",,," "
21.579.468/0001-52,INDIVIDUAL," ","itensProposta_5c232e43-4c60-47d4-9def-d93d66ecc6c8.csv","TEKMARKET INDUSTRIA E COMERCIO E SERVIÇOS LTDA",,," "
43.269.791/0001-62,INDIVIDUAL," ","itensProposta_c4901425-30b7-41a0-b7b9-f5fbdfeed4f7.csv","IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",,," "
61.148.037/0001-56,INDIVIDUAL," ","itensProposta_7b7f0e95-0fa2-4a3d-99c3-27f07a421295.csv","ORTOPRATIKA IND E COM LTDA",,," "
17.263.792/0001-90,INDIVIDUAL," ","itensProposta_06e42839-2073-4e88-be5f-16570651dc24.csv","REALMED DISTRIBUIDORA LTDA - EPP",,," "
27.806.274/0001-29,INDIVIDUAL," ","itensProposta_7d411937-dc49-4003-89a2-224598348a0c.csv","PROMEDI DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA",,," "
01.470.743/0001-98,INDIVIDUAL," ","itensProposta_f4b4366d-f13b-467e-8847-826eba337e86.csv","BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA",,," "
90.909.631/0001-10,INDIVIDUAL," ","itensProposta_73a2200d-9f53-48c8-b876-d297a96f20a7.csv","INSTRAMED IND. MEDICO HOSPITALAR LTDA",,," "
43.770.960/0001-43,INDIVIDUAL," ","itensProposta_15799249-56fd-4b32-8bab-1254252ba6da.csv","ABS GROUP EMPREENDIMENTOS LTDA",,," "
79.846.465/0001-18,INDIVIDUAL," ","itensProposta_0336a903-6444-4c68-bb01-f3b3918a72b7.csv","GOEDERT LTDA",,," "
82.478.140/0001-34,INDIVIDUAL," ","itensProposta_360c4c83-b753-405b-8b4b-36a186ec1165.csv","SALVI, LOPES & CIA. LTDA",,," "
11.145.401/0001-56,INDIVIDUAL," ","itensProposta_70ed2bbc-37c0-41e4-b499-783211196871.csv","L A DALLA PORTA JUNIOR",,," "
83.157.032/0001-22,INDIVIDUAL," ","itensProposta_3d7068ed-a35d-4c4b-8d91-61e0bb17c007.csv","METROMED MATERIAL MEDICO HOSPITALAR",,," "
00.802.002/0001-02,INDIVIDUAL," ","itensProposta_081a3042-04c9-4ed8-a68f-9c22f9551bf5.csv","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",,," "
41.347.974/0001-23,INDIVIDUAL," ","itensProposta_032f64bb-4f1d-4f37-b32b-472293e46a8f.csv","ZAFRA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",,," "
93.726.446/0001-89,INDIVIDUAL," ","itensProposta_4e931fd3-d960-4694-82a1-044e3d2f8ece.csv","SERMEDICALL ARP EQUIP. HOSPITALARES LTDA",,," "
05.264.280/0001-69,INDIVIDUAL," ","itensProposta_d7ab1c8c-6d96-4e0f-b65f-dbd6db13c41b.csv","MEDICATTTO COMÉRCIO DE PRODUTOS MÉDICOS E HOSPITALARES LTDA ME",,," "
35.996.476/0001-09,INDIVIDUAL," ","itensProposta_38ba8350-a438-40cb-8974-f7c7ff56f579.csv","PRISMA MED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA",,," "
18.258.209/0001-15,INDIVIDUAL," ","itensProposta_23f11102-47ad-46ed-94b4-266aa2a7dd90.csv","CIRURGICAS CERON EQUIPAMENTOS HOSPITALARES E VETER",,," "
11.205.139/0001-98,INDIVIDUAL," ","itensProposta_e60d17c9-deba-496f-880a-c9f89f708066.csv","ESSENCIA COSMETICOS E ACESSORIOS LTDA.",,," "
21.831.246/0001-85,INDIVIDUAL," ","itensProposta_17ea7dc4-02e7-48b0-85cd-fdeb8934d237.csv","TECH-SUL MEDICAL INDUSTRIA E COMERCIO LTDA",,," "
