cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
06.354.402/0001-70,31867,"Vale transporte CAPS III",1,"ASSOCIACAO CRICIUMENSE DE TRANSPORTE URBANO - ACTU",10560,UN,46992,46992,4.45,4.45
06.354.402/0001-70,31868,"Vale transporte CAPS 2",2,"ASSOCIACAO CRICIUMENSE DE TRANSPORTE URBANO - ACTU",6600,UN,29370,29370,4.45,4.45
06.354.402/0001-70,31869,"Vale transporte CAPS II",3,"ASSOCIACAO CRICIUMENSE DE TRANSPORTE URBANO - ACTU",19200,UN,85440,85440,4.45,4.45
06.354.402/0001-70,31870,"Vale transporte CAPS I",4,"ASSOCIACAO CRICIUMENSE DE TRANSPORTE URBANO - ACTU",6000,UN,26700,26700,4.45,4.45
