ano,numero,dataEmissao,tipo,nomeCredor,valor
2022,5351,2022-08-24,Empenhar,"UGGIONI BRITAGEM LTDA",135000
2022,5352,2022-08-24,Empenhar,"CONSTRUTORA NUNES LTDA",334500
2022,5420,2022-08-29,Empenhar,"UGGIONI BRITAGEM LTDA",106500
2022,5421,2022-08-29,Empenhar,"FRANCIELE MANGILI TRAMONTIN EPP",62500
2022,5422,2022-08-29,Empenhar,"CONSTRUTORA NUNES LTDA",14000
2022,5423,2022-08-29,Empenhar,"CONSTRUTORA NUNES LTDA",10500
2022,5424,2022-08-29,Empenhar,"CONSTRUTORA NUNES LTDA",10500
2022,5693,2022-09-05,Empenhar,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",30480
2022,5694,2022-09-05,Empenhar,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",41520
2022,5730,2022-09-09,Empenhar,"CONSTRUTORA NUNES LTDA",70000
2022,5766,2022-09-12,Empenhar,"CONSTRUTORA NUNES LTDA",234000
2022,5840,2022-09-14,Empenhar,"FRANCIELE MANGILI TRAMONTIN EPP",53000
2022,6190,2022-09-29,Empenhar,"CONSTRUTORA NUNES LTDA",118000
2022,6313,2022-10-05,Empenhar,"CONSTRUTORA NUNES LTDA",140000
2022,6380,2022-10-10,Empenhar,"FRANCIELE MANGILI TRAMONTIN EPP",62500
2022,6530,2022-10-25,Empenhar,"CONSTRUTORA NUNES LTDA",175000
2022,6573,2022-10-26,Empenhar,"CONSTRUTORA NUNES LTDA",10500
2022,6574,2022-10-26,Empenhar,"CONSTRUTORA NUNES LTDA",10500
2022,6575,2022-10-26,Empenhar,"CONSTRUTORA NUNES LTDA",14000
2022,6626,2022-10-27,Empenhar,"UGGIONI BRITAGEM LTDA",45000
2022,6824,2022-11-04,Empenhar,"UGGIONI BRITAGEM LTDA",196500
2022,6899,2022-11-10,Empenhar,"CONSTRUTORA NUNES LTDA",258000
2022,7294,2022-11-28,Empenhar,"CONSTRUTORA NUNES LTDA",352000
2023,445,2023-01-10,Empenhar,"CONSTRUTORA NUNES LTDA",352000
2023,748,2023-01-24,Empenhar,"UGGIONI BRITAGEM LTDA",188250
2023,750,2023-01-24,Empenhar,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",96000
2023,751,2023-01-24,Empenhar,"FRANCIELE MANGILI TRAMONTIN EPP",72000
2023,753,2023-01-24,Empenhar,"LIBRELATO IND. E COM. DE BRITAS LTDA",93375
2023,837,2023-01-27,Empenhar,"CONSTRUTORA NUNES LTDA",175000
2023,1251,2023-02-14,Empenhar,"UGGIONI BRITAGEM LTDA",125500
2023,1252,2023-02-14,Empenhar,"CONSTRUTORA NUNES LTDA",293000
2023,1597,2023-03-02,Empenhar,"UGGIONI BRITAGEM LTDA",196500
2023,1666,2023-03-07,Empenhar,"CONSTRUTORA NUNES LTDA",363000
2023,2312,2023-04-06,Empenhar,"CONSTRUTORA NUNES LTDA",175000
2023,2590,2023-04-24,Empenhar,"CONSTRUTORA NUNES LTDA",175000
2023,2880,2023-05-04,Empenhar,"UGGIONI BRITAGEM LTDA",210750
2023,2882,2023-05-04,Empenhar,"CONSTRUTORA NUNES LTDA",293000
2023,3788,2023-06-13,Empenhar,"CONSTRUTORA NUNES LTDA",175000
2023,3856,2023-06-15,Empenhar,"UGGIONI BRITAGEM LTDA",264000
2023,4292,2023-06-29,Empenhar,"UGGIONI BRITAGEM LTDA",71000
2023,4293,2023-06-29,Empenhar,"CONSTRUTORA NUNES LTDA",175000
2023,4384,2023-07-05,Empenhar,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",120000
2023,4575,2023-07-11,Empenhar,"CONSTRUTORA NUNES LTDA",293000
2023,4794,2023-07-26,Empenhar,"UGGIONI BRITAGEM LTDA",173500
2023,4795,2023-07-26,Empenhar,"UGGIONI BRITAGEM LTDA",87000
2023,4796,2023-07-26,Empenhar,"CONSTRUTORA NUNES LTDA",88500
2023,5106,2023-08-04,Empenhar,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",30000
2023,5119,2023-08-07,Empenhar,"CONSTRUTORA NUNES LTDA",206500
2023,5120,2023-08-07,Empenhar,"LIBRELATO IND. E COM. DE BRITAS LTDA",93375
2023,5121,2023-08-07,Empenhar,"UGGIONI BRITAGEM LTDA",35500
2023,5192,2023-08-09,Empenhar,"UGGIONI BRITAGEM LTDA",284000
