cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
10.561.534/0001-40,340101808,"Gás R22 (carga).",1,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",160,SER,30240,15064.35,189,94.1522
10.561.534/0001-40,340101809,"Gas R410 A (carga).",2,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",450,SERV,87750,43695.36,195,97.1008
10.561.534/0001-40,10374725,"Limpeza de ar split 9/24.000 btus sem retirada do aparelho",3,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",920,SV,156400,77846.08,170,84.6153
10.561.534/0001-40,10377526,"Limpeza completa do ar split com retirada do aparelho",4,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",350,SV,68656,34188.18,196.16,97.6805
10.561.534/0001-40,10380408,"Serviços de Manutenção, Conserto e Instalação dos Aparelhos",5,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",780,SV,120900,60206.02,155,77.1872
