cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
17.281.222/0001-22,10376751,"ABACAXI EM CALDA",1,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",30,UND,326.4,325.8,10.88,10.86
17.281.222/0001-22,10376752,"AMENDOIM TORRADO E MOÍDO",6,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",50,KG,873.5,872,17.47,17.44
17.281.222/0001-22,10100394,"AMIDO DE MILHO",7,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",250,KG,2097.5,2095,8.39,8.38
17.281.222/0001-22,10365028,"Arroz parboilizado",8,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",500,KG,1965,1945,3.93,3.89
17.281.222/0001-22,10369116,"AVEIA EM FLOCOS FINOS",9,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",70,KG,1224.3,1222.2,17.49,17.46
17.281.222/0001-22,10379897,"BARRA DE CEREAIS",12,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",500,UND,1650,1640,3.3,3.28
17.281.222/0001-22,3401020684,"BARRINHAS DE BANANA, SEM ADIÇÃO DE AÇÚCAR, 18 A 20 G - NA CENTRAL",13,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",100,KG,1821,1819,18.21,18.19
17.281.222/0001-22,10369150,"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",25,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",600,KG,16782,16752,27.97,27.92
17.281.222/0001-22,10376763,"COCO EM FLOCOS",31,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",100,UND,660,655,6.6,6.55
17.281.222/0001-22,10376765,"COCO RALADO",33,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",20,UND,110.2,109.6,5.51,5.48
17.281.222/0001-22,3401021455,"DOCE DE BANANA SEM AÇÚCAR",36,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID",50,KG,1283,1281,25.66,25.62
