cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
04.246.701/0001-66,340101785,"FIAT DUCATO (06 -09) MULTI TETO ALTO 2.8 Turbo Diesel JTD 2009",5,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22.5
04.246.701/0001-66,3401024675,"FIAT DUCATO (14 -21) VAN MINIBUS 2.3 Multijet Economy 16v 2014 – 2021.",6,"AUTOPECAS E MECANICA DE BONA LTDA",2,UN,2343.76,2343.76,1171.88,22
04.246.701/0001-66,340101787,"GM S-10 (09 - 11) CAB. DUPLA COLINA 2.8 Turbo Diesel 4x4 2009",20,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10377468,"GM S-10 RODEIO 2.8 D 4X4 DIESEL 2011",21,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10385415,"GM S-10 LTZ FD4A 2020",23,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10383257,"HYUNDAI HR HDB 2013 - 2020",29,"AUTOPECAS E MECANICA DE BONA LTDA",8,UND,9375.04,9375.04,1171.88,22
04.246.701/0001-66,10377475,"IVECO MIC.ONIB. VAN DAILY 55C16 TCA 2018",30,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10377476,"IVECO CAMIN. FURGÃO DAILY 35s14 HDG FURGÃO 2018",31,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,3401022315,"KIA BONGO K2500 LD 2009",32,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,3401022316,"KIA BONGO UK2500 HD 2021",33,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10385417,"M. BENZ 416 CDI SPRINTER FURGÃO 2021",34,"AUTOPECAS E MECANICA DE BONA LTDA",2,UND,2343.76,2343.76,1171.88,22
04.246.701/0001-66,10382976,"M. BENZ 415 EUROLAF AMB 2018",35,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,3401024681,"M. BENZ CDI SPRINTER TCA AMB 2019 – 2021.",36,"AUTOPECAS E MECANICA DE BONA LTDA",4,UN,4687.52,4687.52,1171.88,22
04.246.701/0001-66,10382978,"M. BENZ 515 CDI SPRINTER MICROONIBUS 2019",37,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10382977,"M. BENZ 515 CDI SPRINTER TCA AMB 2019",38,"AUTOPECAS E MECANICA DE BONA LTDA",2,UND,2343.76,2343.76,1171.88,22.5
04.246.701/0001-66,3401022318,"M. BENZ 516 CDI SPRINTER MICROONIBUS 2021",39,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10382975,"M. BENZ 415 CDI SPRINTER FURGÃO 2018",40,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10383258,"M. BENZ 415 CDI SPRINTER MICROONIBUS 2019",41,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,340101790,"NISSAN FRONTIER SV ATTACK AT. 4x4 2.5 Turbo-Diesel 174cv 2015",42,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,340101791,"PEUGEOT BOXER (02 - ) BOXER M350 LH  2.3 126cv TB Diesel 2015",44,"AUTOPECAS E MECANICA DE BONA LTDA",3,UND,3515.64,3515.64,1171.88,22
04.246.701/0001-66,340101865,"PEUGEOT BOXER BUSIN L3 2021",45,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,340101867,"PEUGEOT BOXER EUROLAF 2021",46,"AUTOPECAS E MECANICA DE BONA LTDA",2,UND,2343.76,2343.76,1171.88,22
04.246.701/0001-66,10385419,"RENAULT MASTER ROTANAMB FURGÃO 2.5 16v Diesel 2016",49,"AUTOPECAS E MECANICA DE BONA LTDA",2,UND,2343.76,2343.76,1171.88,22
04.246.701/0001-66,10385420,"RENAULT MASTER EURO AMB FURGÃO 2017",50,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10383259,"RENAULT MASTER FURGÃO L2H2 2.5 16V DIESEL 2020",51,"AUTOPECAS E MECANICA DE BONA LTDA",2,UND,2343.76,2343.76,1171.88,22
04.246.701/0001-66,10375318,"IVECO/CITYCLASS 70C17 (Nacional) 2014",74,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10375319,"IVECO/CITYCLASS 70C17 (Nacional) 2016",75,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,10375320,"IVECO/GRANCLASS 150S21E (Nacional) 2017",76,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22
04.246.701/0001-66,3401022322,"IVECO TECTOR 170E28 (NACIONAL) 2020",77,"AUTOPECAS E MECANICA DE BONA LTDA",1,UND,1171.88,1171.88,1171.88,22.02
28.964.333/0001-50,10377459,"EFFA CAMINHONETE C. FECHADA V21 2017",1,"KING OF FILTER AND OIL EIRELI",1,UND,1171.88,1171.88,1171.88,20.05
28.964.333/0001-50,10383249,"FIAT DOBLO (17 -20 ) ESSENCE 7L E 1.8 8V Flex 2017 - 2020",3,"KING OF FILTER AND OIL EIRELI",3,UND,3515.64,3515.64,1171.88,20.02
28.964.333/0001-50,3401024676,"FIAT MOBI LIKE 1.0 FLEX 4P 2019 – 2020.",9,"KING OF FILTER AND OIL EIRELI",2,UN,2343.76,2343.76,1171.88,20.01
28.964.333/0001-50,10383253,"FIAT PALIO FASE II 4P FIRE 1.0mpi Fire Flex 8v 2015",10,"KING OF FILTER AND OIL EIRELI",1,UND,1171.88,1171.88,1171.88,20.01
28.964.333/0001-50,10377461,"FIAT PALIO FASE III 4P ATTRACTIVE 1.0mpi Fire 8v Flex 2017",11,"KING OF FILTER AND OIL EIRELI",1,UND,1171.88,1171.88,1171.88,20.01
28.964.333/0001-50,10385414,"FIAT SIENA 1.4 Fire 8V Flex 2021",14,"KING OF FILTER AND OIL EIRELI",2,UND,2343.76,2343.76,1171.88,20.02
28.964.333/0001-50,10377465,"FIAT STRADA HD WORKING CC E GASOLINA 2017",15,"KING OF FILTER AND OIL EIRELI",1,UND,1171.88,1171.88,1171.88,20.01
28.964.333/0001-50,10377466,"FORD KÁ SE 1.5 SD B 2018",17,"KING OF FILTER AND OIL EIRELI",1,UND,1171.88,1171.88,1171.88,20.01
28.964.333/0001-50,3401022311,"GM ONIX PLUS 10TMT LT1 2022",19,"KING OF FILTER AND OIL EIRELI",1,UND,1171.88,1171.88,1171.88,20.01
28.964.333/0001-50,3401024679,"GM SPIN 1.8L AT PREMIER FLEX 2020 – 2022.",25,"KING OF FILTER AND OIL EIRELI",3,UN,3515.64,3515.64,1171.88,20.01
28.964.333/0001-50,3401024680,"GM SPIN 1.8L MT PREMIER FLEX 2021 – 2022.",26,"KING OF FILTER AND OIL EIRELI",6,UN,7031.28,7031.28,1171.88,20.02
28.964.333/0001-50,3401022314,"HYUNDAI HB20 S10 TM PLATIN 2022",28,"KING OF FILTER AND OIL EIRELI",4,UND,4687.52,4687.52,1171.88,20.02
28.964.333/0001-50,10377479,"PEUGEOT 207 HB ACTIVE 1.4 8v Flex 2015",43,"KING OF FILTER AND OIL EIRELI",1,UND,1171.88,1171.88,1171.88,20.02
28.964.333/0001-50,3401020577,"PEUGEOT PARTNER 1.6 2022",47,"KING OF FILTER AND OIL EIRELI",4,UND,4687.52,4687.52,1171.88,20.02
28.964.333/0001-50,3401024682,"TOYOTA COROLLA XEI 2.0 FLEX 2018-2022.",52,"KING OF FILTER AND OIL EIRELI",2,UN,2343.76,2343.76,1171.88,20.02
