cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
04.283.623/0001-70,INDIVIDUAL," ","itensProposta_71e3cf64-af36-44e6-8540-10b5f115241a.csv","MOVEIS REQUINTE SOB MEDIDA LTDA",,," "
24.868.089/0001-70,INDIVIDUAL," "," ","BOND MOVEIS EIRELI",,," "
48.105.110/0001-44,INDIVIDUAL," "," ","ANT DEPARTAMENTOS E MÓVEIS LTDA",,," "
43.326.642/0001-98,INDIVIDUAL," "," ","G DIAS DEPIZOLI COMÉRCIO ELETRONICO E DISTRIBUIDORA",,," "
04.563.256/0001-68,INDIVIDUAL," "," ","SUPRIMOVEIS MOBILIARIO CORPORATIVO LTDA",,," "
42.296.409/0001-47,INDIVIDUAL," "," ","MODERNA MOVEIS LTDA",,," "
36.160.222/0001-19,INDIVIDUAL," "," ","CENTER MÓVEIS INDÚSTIA E COMÉRCIO DE MÓVEIS",,," "
34.832.381/0001-97,INDIVIDUAL," ","itensProposta_801d2b5f-e8e7-472e-9f85-680fe00a8ec4.csv","ESCOLARES INDUSTRIA E COMERCIO DE MOVEIS LTDA",,," "
18.493.830/0001-63,INDIVIDUAL," "," ","META X INDUSTRIA E COMERCIO LTDA",,," "
12.614.761/0001-12,INDIVIDUAL," "," ","GM INDUSTRIA E COMERCIO VAREJISTA DE MOVEIS LTDA",,," "
45.283.794/0001-86,INDIVIDUAL," "," ","INOVE INDUSTRIA E COMERCIO DE MÓVEIS LTDA",,," "
36.151.598/0001-67,INDIVIDUAL," "," ","DAYSI CRISTINA METZER",,," "
26.655.819/0001-80,INDIVIDUAL," "," ","MAW COMERCIO DE MOVEIS E EQUIOAMENTOS LTDA.",,," "
