cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.669.614/0001-98,101101110,"Cal p/ pintura saca 8kg",1,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",1000,UND,8000,7200,8,7.2
83.669.614/0001-98,10367707,"PÓ XADREZ EMBALAGEM CONTENDO 500GR",2,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",450,UND,5850,5085,13,11.3
