cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
77.891.653/0001-32,10368947,"ACRILICO FOSCO EXTRAVINIL 18LTS",1,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BLD,3050,1350,305,135
77.891.653/0001-32,10372094,"ACRILICO FOSCO EXTRAVINIL 3,6lt",2,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",14,GAL,1099.84,504,78.56,36
77.891.653/0001-32,10372095,"ACRILICO SEMI BRILHO EXTRAVINIL 18lts",3,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BLD,3529.9,1950,352.99,195
77.891.653/0001-32,10372096,"ACRILICO SEMI BRILHO EXTRAVINIL 3,6lts",4,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",14,GAL,1211,651,86.5,46.5
77.891.653/0001-32,10363873,"ADESIVO PARA TUBOS PVC RIGIDO 175G C/ PINCEL",5,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",20,UND,195,80,9.75,4
77.891.653/0001-32,10372097,"ALVENARIT 18lt",6,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BLD,940,730,94,73
77.891.653/0001-32,10372098,"ANTENA TV EXTERNA VHF/UHF/HDTV DTV 3000",7,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",2,UND,200,154,100,77
77.891.653/0001-32,10372099,"ANTENA TV INTERNA PARABOLICA UHF/VHF/FM TV-500",8,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1,UND,34,18.5,34,18.5
77.891.653/0001-32,10372100,"AQUECEDOR DE AGUA 6400w 220v versatil",9,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1,UND,158,130,158,130
77.891.653/0001-32,10367479,"Araldite Hobby 10 minutos 16 Gr",10,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,180,95,18,9.5
77.891.653/0001-32,10372101,"ARALDITE HOBBY 10 MINUTOS 23gr",11,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,UND,130,80,26,16
77.891.653/0001-32,10372102,"ARALDITE PROFISSIONAL 90 MINUTOS 23gr",12,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,UND,105,87.5,21,17.5
77.891.653/0001-32,10372103,"ARALDITE TRASPARENTE 02 MINUTOS 16 Gr",13,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",15,UND,247.5,172.5,16.5,11.5
77.891.653/0001-32,10372104,"ARAME FARPADO 100mt",14,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",2,UND,124,80,62,40
77.891.653/0001-32,10372105,"ARAME FARPADO 250mts motto",15,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",2,RL,330,228,165,114
77.891.653/0001-32,10372106,"ARAME FARPADO 500MTS MOTTO",16,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,RL,1375,1065,275,213
77.891.653/0001-32,10372107,"ARAME GALVANIZADO Nº12 ROLO 1KG",17,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,KG,47.5,30,9.5,6
77.891.653/0001-32,10372108,"ARAME GALVANIZADO Nº14 ROLO 1KG",18,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,KG,50,35,10,7
77.891.653/0001-32,10372109,"ARAME GALVANIZADO Nº16 ROLO 1KG",19,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,KG,57.5,34,11.5,6.8
77.891.653/0001-32,10372110,"ARAME GALVANIZADO Nº18 ROLO 1KG",20,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,KG,62.5,49.5,12.5,9.9
77.891.653/0001-32,10372111,"ARAME GALVANIZADO Nº20 ROLO 1KG",21,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,KG,80,55,16,11
77.891.653/0001-32,10112267,"ARAME RECOZIDO N. 18",22,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,KG,35,22.5,7,4.5
77.891.653/0001-32,10372112,"ARCO DE SERRA 12 REGULAVEL SIMPLES 35 CM",23,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",4,UND,80,66,20,16.5
77.891.653/0001-32,10372113,"ARCO DE SERRA 12 REGULAVEL SIMPLES 40 CM",24,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1,UND,32,23,32,23
77.891.653/0001-32,10372114,"ARCO DE SERRA 12 REGULAVEL SIMPLES 45 CM",25,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1,UND,52.5,23,52.5,23
77.891.653/0001-32,10299479,"ARGAMASSA AC-1 20KG",30,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",35,SC,236.25,136.5,6.75,3.9
77.891.653/0001-32,10367481,"Argamassa AC-2 20 Kg",31,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",35,SC,556.5,322,15.9,9.2
77.891.653/0001-32,10371282,"ARGAMASSA AC - 3 CINZA PISO S/ PISA INTERNA 20KG",32,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",40,SC,790,420,19.75,10.5
77.891.653/0001-32,10372115,"ARGAMASSA AC-3 CINZA PISO S/PISO PORCE.EXT.20KG",33,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",50,SC,1400,775,28,15.5
77.891.653/0001-32,101402078,"Arruela zincada 1/2",34,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",150,UND,30,13.5,0.2,0.09
77.891.653/0001-32,101402079,"ARRUELA ZINCADA 1/4",35,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,30,17.5,0.06,0.035
77.891.653/0001-32,10372116,"arruela zincada lisa 3/16",37,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,20,12.5,0.04,0.025
77.891.653/0001-32,10372117,"arruela zincada lisa 3/8",38,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,60,45,0.12,0.09
77.891.653/0001-32,10372118,"arruela zincada lisa 5/16",39,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",150,UND,10.5,5.25,0.07,0.035
77.891.653/0001-32,101402747,"ASSENTO SANITARIO ALMOFADA CONVENCIONAL",40,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",15,UND,840,352.5,56,23.5
77.891.653/0001-32,10372119,"AUTO TRANSFORMADOR DE VOLTAGEM 200va",41,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,UND,280,247.5,56,49.5
77.891.653/0001-32,10372120,"auto transformador de voltagem 500va",42,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,610,495,61,49.5
77.891.653/0001-32,10372121,"auto transformador de voltagem 750va",43,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,800,699,80,69.9
77.891.653/0001-32,10372122,"balde pvc domestico 08lts",44,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,24,21.9,2.4,2.19
77.891.653/0001-32,10372123,"BALDE PVC DOMESTICO 15LTS",45,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,60,54.6,6,5.46
77.891.653/0001-32,10372124,"BALDE PVC DOMESTICO 20LTS",46,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,95,86.5,9.5,8.65
77.891.653/0001-32,10363865,"BARDELA DE EUCALIPTO TRATADA 3,5X5CM",47,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",30,M,60,38.7,2,1.29
77.891.653/0001-32,101401432,"BARRA DE FERRO 12MTS 1/4 (6,3 MM)",48,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BR,139.5,76,13.95,7.6
77.891.653/0001-32,101402245,"Barra de ferro 12 mts 3/8  (10 mm)",49,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BR,326.1,209,32.61,20.9
77.891.653/0001-32,10299509,"BARRA DE FERRO 12 MTS 4,2MM",50,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BR,59.1,36,5.91,3.6
77.891.653/0001-32,101402244,"Barra de ferro 12 mts 5/16 (8 mm)",51,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BR,220,140,22,14
77.891.653/0001-32,10367490,"Bloco de concreto maciço 50cmx20cmx15cm",52,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",300,UND,1350,900,4.5,3
77.891.653/0001-32,10367488,"Bocal P/ Lâmpada Fixo Plafon PVC Simples",53,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",100,UND,350,189,3.5,1.89
77.891.653/0001-32,10372125,"BORRACHA SILICONE 270G TRANSPARENTE",54,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",20,UND,190,132,9.5,6.6
77.891.653/0001-32,10368953,"BORRACHA SILICONE 280G - BRANCO",55,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",20,UND,220,135.8,11,6.79
77.891.653/0001-32,10372126,"BOTA BORRACHA PRETA C/F COM POLAINA (N39-N44)",56,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",20,UND,1100,540,55,27
77.891.653/0001-32,10372127,"BUCHA PLASTICA P/ FIXACAO DE PARAFUSO Nº5",57,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,25,7,0.05,0.014
77.891.653/0001-32,10372128,"BUCHA PLASTICA P FIXACAO DE PARAFUSO N º6",58,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,25,19.5,0.05,0.039
77.891.653/0001-32,10372129,"BUCHA PLASTICA P FIXACAO DE PARAFUSO Nº8",59,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,40,19.5,0.08,0.039
77.891.653/0001-32,10372130,"BUCHA PLASTICA P FIXACAO DE PARAFUSO Nº10",60,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,75,24.5,0.15,0.049
77.891.653/0001-32,10372131,"CABO FLEXIVEL 10,0 MM AZUL",61,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",400,M,1540,1156,3.85,2.89
77.891.653/0001-32,10372132,"CABO FLEXIVEL 10,0MM PRETO",62,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",400,M,1540,1116,3.85,2.79
77.891.653/0001-32,10368958,"CABO FLEXIVEL 1,5 (AZUL)",63,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",600,M,354,246,0.59,0.41
77.891.653/0001-32,10368959,"CABO FLEXIVEL 1,5 (PRETO)",64,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",600,M,354,252,0.59,0.42
77.891.653/0001-32,10368961,"CABO FLEXIVEL 2,5 (AZUL)",65,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",600,M,570,318,0.95,0.53
77.891.653/0001-32,340100072,"CABO FLEXIVEL 2,5 (PRETO)",66,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",600,M,570,318,0.95,0.53
77.891.653/0001-32,10368963,"CABO FLEXIVEL 4,0 (AZUL)",67,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",400,M,620,436,1.55,1.09
77.891.653/0001-32,10368964,"CABO FLEXIVEL 4,0 (PRETO)",68,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",400,M,620,436,1.55,1.09
77.891.653/0001-32,10368965,"CABO FLEXIVEL 6,0 (AZUL)",69,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",200,M,460,378,2.3,1.89
77.891.653/0001-32,10368966,"CABO FLEXIVEL 6,0 (PRETO)",70,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",200,M,460,354,2.3,1.77
