ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2018,28.700.530/0004-04,2018-06-20,2028-06-20,2018-06-20,"INSTIT. MARIA SCHMITT DES. ENSINO ASSIST. SOCIAL E","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",66,"1.1.	O presente CONTRATO GESTÃO tem por objeto a celebração de Contrato de Gestão, para gestão e execução das ações e serviços de saúde, em regime de 24 horas por dia, nos sete dias da semana, assegurando assistência universal e gratuita à população, na Unidade de Pronto Atendimento - UPA 24h"," ",0
