cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
86.910.148/0001-89,10101674,"GASOLINA COMUM",2,"DIBRAPE DISTRIBUIDORA BRASILEIRA DE PETROLEO LTDA",250000,LS,897500,989250,3.59,3.957
79.940.979/0001-38,10361630,"Oleo diesel S10",1,"COMPECRIL COM. DE DERIV. DE PET. CRICIUMENSE LTDA",600000,LS,1860000,1896000,3.1,3.16
