cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
01.472.839/0001-95,10368327,"CITROEN AIRCROSS /C3 PICASSO GLX 1.6 16V Flex",1,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368637,"FIAT DOBLO (02 - 09) CARGO 1.8mpi 8V Flex",2,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10374967,"FIAT DOBLO (10 - ) CARGO 1.4 8V",3,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368639,"FIAT DOBLO (10 - ) HLX 1.8 8V Flex",4,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368640,"FIAT DUCATO (06 - ) MAXICARGO 12m 2.3 Multijet Economy 16v",5,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368641,"FIAT DUCATO (06 - ) MULTI TETO ALTO 2.8 Turbo Diesel JTD",6,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368642,"FIAT DUCATO (06 - ) MULTI TETO BAIXO 2.8 Turbo Diesel JTD",7,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368643,"FIAT DUCATO (06 - ) VAN MINIBUS 2.3 Multijet Economy 16v",8,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368644,"FIAT FIORINO (04 - 13) FURGÃO FLEX 1.3 Fire Flex",9,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10374455,"FIAT MOBI EASY 1.0 FLEX 4P 2018",10,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368647,"FIAT PALIO FASE II 4P ECONOMY 1.0mpi Fire Economy Flex 8v",11,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368647,"FIAT PALIO FASE II 4P ECONOMY 1.0mpi Fire Economy Flex 8v",12,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371237,"FIAT PALIO FASE III 4P ATTRACTIVE 1.4mpi Fire 8v Flex",13,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371238,"FIAT PALIO FASE III 4P ELX 1.0mpi Fire 8v Flex",14,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371239,"FIAT PALIO WEEK.(01 - 04) ELX 1.3mpi Fire 16V Gasolina",15,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371240,"FIAT PALIO WEEK.(05 - 08) ELX 1.4mpi 8V Flex",16,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371241,"FIAT PALIO WEEK.(09 - 12) TREKKING 1.4mpi 8V Flex",17,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371242,"FIAT PALIO WEEK.(13 - ) ATTRACTIVE 1.4mpi 8V Flex",18,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371243,"FIAT SIENA FASE IV EL 1.0 Fire 8V Flex",19,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371243,"FIAT SIENA FASE IV EL 1.0 Fire 8V Flex",20,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10368669,"FIAT STRADA (02 - 05) CAB.SIMPLES FIRE 1.3mpi Fire Gasolina",21,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371244,"FIAT STRADA (99 - 02) CAB.SIMPLES WORKING 1.5mpi Gasolina",22,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371245,"FIAT STRADA FASE II CA. SIMPLES FIRE 1.4mpi Fire 8V Flex",23,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
01.472.839/0001-95,10371246,"FIAT UNO (10 - ) 4P VIVACE 1.0 Evo Flex",24,"AUTO ELETRICA SMANIA LTDA - ME",1,UND,1,12,1,12
