cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
28.700.530/0004-04,35368,"RECURSO PMC",1,"INSTIT. MARIA SCHMITT DES. ENSINO ASSIST. SOCIAL E",120,UNI,48000000,39540000,400000,329500
28.700.530/0004-04,35369,"RECURSO FEDERAL HABILITAÇÃO NO MS",2,"INSTIT. MARIA SCHMITT DES. ENSINO ASSIST. SOCIAL E",120,UNI,16440000,16440000,137000,137000
28.700.530/0004-04,35370,"RECURSO FEDERAL QUALIFICAÇÃO NO MS",3,"INSTIT. MARIA SCHMITT DES. ENSINO ASSIST. SOCIAL E",120,UNI,11760000,11760000,98000,98000
