ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2017,04.672.107/0001-37,2017-05-19," ",2017-05-19,"DMN COMPUTADORES LTDA - ME","PREFEITURA MUNICIPAL DE CRICIÚMA",46,"contratação de empresa para manutenção de equipamentos de informática e Software, em atendimento ao 4º Batalhão de Bombeiro Militar de Criciúma/SC"," ",48000
