cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.850.947/0001-05,35083,"Achocolatado líquido: Contendo como ingredientes: Leite reco",1,"MARCELO GOMES & CIA LTDA",600,UNI,996,990,1.66,1.65
05.850.947/0001-05,24689,"Açúcar Refinado-",2,"MARCELO GOMES & CIA LTDA",100,KG,270,255,2.7,2.55
05.850.947/0001-05,35084,"Adoçante: Adoçante liquido a base de sacarina sódica e cicla",3,"MARCELO GOMES & CIA LTDA",20,UNI,50.8,50,2.54,2.5
05.850.947/0001-05,24711,"Biscoito doce sem recheio-",5,"MARCELO GOMES & CIA LTDA",60,PCT,189,186,3.15,3.1
05.850.947/0001-05,24713,"Biscoito salgado integral-",6,"MARCELO GOMES & CIA LTDA",30,PCTE,112.5,109.5,3.75,3.65
05.850.947/0001-05,24712,"Biscoito salgado-",7,"MARCELO GOMES & CIA LTDA",30,UNI,81,81,2.7,2.7
05.850.947/0001-05,29986,"Bombom recheado: Ingredientes: açúcar, gordura vegetal, fari",8,"MARCELO GOMES & CIA LTDA",5,UN,133.8,133.8,26.76,26.76
05.850.947/0001-05,10111540,"CAFE EXTRA FORTE",9,"MARCELO GOMES & CIA LTDA",264,KG,2294.16,2294.16,8.69,8.69
05.850.947/0001-05,20071,"Caixa de fósforos",10,"MARCELO GOMES & CIA LTDA",12,UN,28.2,27.6,2.35,2.3
05.850.947/0001-05,20111,"Embalagem plástica descartável",11,"MARCELO GOMES & CIA LTDA",50,UNI,645,640,12.9,12.8
05.850.947/0001-05,25031,"Embalagem plástica descartável:",12,"MARCELO GOMES & CIA LTDA",100,UN,1490,1475,14.9,14.75
05.850.947/0001-05,34047,"Filtro de papel para café",13,"MARCELO GOMES & CIA LTDA",135,UN,349.65,337.5,2.59,2.5
05.850.947/0001-05,34048,"Fita empacotamento",14,"MARCELO GOMES & CIA LTDA",20,UN,58,56,2.9,2.8
05.850.947/0001-05,10384102,"Leite Integral UHT",15,"MARCELO GOMES & CIA LTDA",25,CX,70,69.5,2.8,2.78
05.850.947/0001-05,34049,"Papel Kraft natural",16,"MARCELO GOMES & CIA LTDA",12,UN,696,672,58,56
05.850.947/0001-05,34050,"Suco de fruta líquido",17,"MARCELO GOMES & CIA LTDA",600,UN,1188,1170,1.98,1.95
