cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.850.947/0001-05,0,,60,"MARCELO GOMES & CIA LTDA",100,,1714,1655,17.14,16.55
05.850.947/0001-05,0,,61,"MARCELO GOMES & CIA LTDA",15,,412.5,395.1,27.5,26.34
05.850.947/0001-05,0,,62,"MARCELO GOMES & CIA LTDA",100,,1898,1856,18.98,18.56
05.850.947/0001-05,0,,63,"MARCELO GOMES & CIA LTDA",100,,1952,1910,19.52,19.1
05.850.947/0001-05,0,,64,"MARCELO GOMES & CIA LTDA",100,,2243,2184,22.43,21.84
05.850.947/0001-05,0,,65,"MARCELO GOMES & CIA LTDA",100,,2223,2174,22.23,21.74
05.850.947/0001-05,0,,66,"MARCELO GOMES & CIA LTDA",50,,1243,1209.5,24.86,24.19
05.850.947/0001-05,0,,67,"MARCELO GOMES & CIA LTDA",100,,1516,1464,15.16,14.64
05.850.947/0001-05,0,,68,"MARCELO GOMES & CIA LTDA",200,,3100,3016,15.5,15.08
05.850.947/0001-05,0,,69,"MARCELO GOMES & CIA LTDA",100,,1865,1753,18.65,17.53
05.850.947/0001-05,0,,70,"MARCELO GOMES & CIA LTDA",50,,1075,1043,21.5,20.86
05.850.947/0001-05,0,,71,"MARCELO GOMES & CIA LTDA",200,,1500,1450,7.5,7.25
05.850.947/0001-05,0,,72,"MARCELO GOMES & CIA LTDA",150,,1693.5,1630.5,11.29,10.87
05.850.947/0001-05,0,,73,"MARCELO GOMES & CIA LTDA",150,,1269,1204.5,8.46,8.03
05.850.947/0001-05,0,,74,"MARCELO GOMES & CIA LTDA",100,,792,773,7.92,7.73
05.850.947/0001-05,0,,75,"MARCELO GOMES & CIA LTDA",150,,1431,1387.5,9.54,9.25
05.850.947/0001-05,0,,76,"MARCELO GOMES & CIA LTDA",100,,1892,1812,18.92,18.12
05.850.947/0001-05,0,,77,"MARCELO GOMES & CIA LTDA",100,,2109,2047,21.09,20.47
05.850.947/0001-05,0,,78,"MARCELO GOMES & CIA LTDA",100,,1650,1577,16.5,15.77
05.850.947/0001-05,0,,79,"MARCELO GOMES & CIA LTDA",100,,2193,2125,21.93,21.25
05.850.947/0001-05,0,,80,"MARCELO GOMES & CIA LTDA",100,,1420,1381,14.2,13.81
05.850.947/0001-05,0,,81,"MARCELO GOMES & CIA LTDA",100,,1399,1347,13.99,13.47
05.850.947/0001-05,0,,82,"MARCELO GOMES & CIA LTDA",50,,905,876.5,18.1,17.53
05.850.947/0001-05,0,,83,"MARCELO GOMES & CIA LTDA",100,,1461,1400,14.61,14
05.850.947/0001-05,0,,84,"MARCELO GOMES & CIA LTDA",50,,399.5,379.5,7.99,7.59
05.850.947/0001-05,0,,85,"MARCELO GOMES & CIA LTDA",30,,119.7,111.6,3.99,3.72
05.850.947/0001-05,0,,86,"MARCELO GOMES & CIA LTDA",50,,280,269.5,5.6,5.39
05.850.947/0001-05,0,,87,"MARCELO GOMES & CIA LTDA",700,,2135,2023,3.05,2.89
05.850.947/0001-05,0,,88,"MARCELO GOMES & CIA LTDA",30,,89.7,86.7,2.99,2.89
05.850.947/0001-05,0,,89,"MARCELO GOMES & CIA LTDA",10,,62.5,60.2,6.25,6.02
05.850.947/0001-05,0,,90,"MARCELO GOMES & CIA LTDA",50,,170.5,164,3.41,3.28
05.850.947/0001-05,0,,91,"MARCELO GOMES & CIA LTDA",600,,2460,2346,4.1,3.91
05.850.947/0001-05,0,,92,"MARCELO GOMES & CIA LTDA",400,,1464,1412,3.66,3.53
05.850.947/0001-05,0,,93,"MARCELO GOMES & CIA LTDA",100,,485,473,4.85,4.73
05.850.947/0001-05,0,,94,"MARCELO GOMES & CIA LTDA",700,,2835,2730,4.05,3.9
05.850.947/0001-05,0,,95,"MARCELO GOMES & CIA LTDA",700,,3276,3087,4.68,4.41
05.850.947/0001-05,0,,96,"MARCELO GOMES & CIA LTDA",100,,375,357,3.75,3.57
05.850.947/0001-05,0,,97,"MARCELO GOMES & CIA LTDA",50,,1355,1317,27.1,26.34
05.850.947/0001-05,0,,98,"MARCELO GOMES & CIA LTDA",10,,675,656.1,67.5,65.61
05.850.947/0001-05,0,,99,"MARCELO GOMES & CIA LTDA",50,,176,169,3.52,3.38
05.850.947/0001-05,0,,100,"MARCELO GOMES & CIA LTDA",50,,149,144.5,2.98,2.89
05.850.947/0001-05,0,,101,"MARCELO GOMES & CIA LTDA",50,,202,196,4.04,3.92
05.850.947/0001-05,0,,102,"MARCELO GOMES & CIA LTDA",800,,2120,2000,2.65,2.5
05.850.947/0001-05,0,,103,"MARCELO GOMES & CIA LTDA",100,,498,485,4.98,4.85
05.850.947/0001-05,0,,104,"MARCELO GOMES & CIA LTDA",300,,462,441,1.54,1.47
05.850.947/0001-05,0,,105,"MARCELO GOMES & CIA LTDA",100,,663,641,6.63,6.41
05.850.947/0001-05,0,,106,"MARCELO GOMES & CIA LTDA",10,,45.6,44.6,4.56,4.46
05.850.947/0001-05,0,,107,"MARCELO GOMES & CIA LTDA",50,,237.5,229,4.75,4.58
05.850.947/0001-05,0,,108,"MARCELO GOMES & CIA LTDA",50,,236,229,4.72,4.58
05.850.947/0001-05,0,,109,"MARCELO GOMES & CIA LTDA",30,,163.2,158.4,5.44,5.28
05.850.947/0001-05,0,,110,"MARCELO GOMES & CIA LTDA",800,,4536,4384,5.67,5.48
05.850.947/0001-05,0,,111,"MARCELO GOMES & CIA LTDA",50,,587.5,533.5,11.75,10.67
05.850.947/0001-05,0,,112,"MARCELO GOMES & CIA LTDA",10,,62.5,59.7,6.25,5.97
05.850.947/0001-05,0,,113,"MARCELO GOMES & CIA LTDA",10,,50.9,49,5.09,4.9
05.850.947/0001-05,0,,114,"MARCELO GOMES & CIA LTDA",50,,2729.5,2644,54.59,52.88
05.850.947/0001-05,0,,115,"MARCELO GOMES & CIA LTDA",20,,97.2,95,4.86,4.75
05.850.947/0001-05,0,,116,"MARCELO GOMES & CIA LTDA",200,,832,812,4.16,4.06
05.850.947/0001-05,0,,117,"MARCELO GOMES & CIA LTDA",100,,379,367,3.79,3.67
05.850.947/0001-05,0,,118,"MARCELO GOMES & CIA LTDA",200,,792,768,3.96,3.84
05.850.947/0001-05,0,,119,"MARCELO GOMES & CIA LTDA",20,,111.8,107.8,5.59,5.39
05.850.947/0001-05,0,,120,"MARCELO GOMES & CIA LTDA",100,,652,632,6.52,6.32
05.850.947/0001-05,0,,121,"MARCELO GOMES & CIA LTDA",100,,2789,2674,27.89,26.74
05.850.947/0001-05,0,,122,"MARCELO GOMES & CIA LTDA",50,,239.5,230,4.79,4.6
05.850.947/0001-05,0,,123,"MARCELO GOMES & CIA LTDA",1500,,3765,3690,2.51,2.46
05.850.947/0001-05,0,,124,"MARCELO GOMES & CIA LTDA",30,,324.3,308.4,10.81,10.28
05.850.947/0001-05,0,,125,"MARCELO GOMES & CIA LTDA",1500,,3720,3645,2.48,2.43
05.850.947/0001-05,0,,126,"MARCELO GOMES & CIA LTDA",50,,190.5,185.5,3.81,3.71
05.850.947/0001-05,0,,127,"MARCELO GOMES & CIA LTDA",50,,506,487,10.12,9.74
05.850.947/0001-05,0,,128,"MARCELO GOMES & CIA LTDA",50,,545.5,533.5,10.91,10.67
