cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
17.281.222/0001-22,4030108,"DOCE DE BANANA",1,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",750,PT,10492.5,10492.5,13.99,13.99
17.281.222/0001-22,10111896,"Farinha de mandioca",2,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",1000,KG,3000,3000,3,3
17.281.222/0001-22,10101769,"FARINHA DE MILHO",3,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",400,KG,1236,1236,3.09,3.09
17.281.222/0001-22,40500035,LEITE,4,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",20314,LT,56472.92,56472.92,2.78,2.78
17.281.222/0001-22,4030113,"QUEIJO PRATO",5,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",1100,KG,27852,27852,25.32,25.32
17.281.222/0001-22,4030082,"Suco natural 1 litro",6,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",7000,LIT,94500,94500,13.5,13.5
17.281.222/0001-22,10117067,ABACAXI,7,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",700,UND,2170,2170,3.1,3.1
17.281.222/0001-22,10372056,"ABOBORA TRONCO",8,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",400,KG,1116,1116,2.79,2.79
17.281.222/0001-22,4090015,Aipim.,9,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",1500,KG,5100,5100,3.4,3.4
17.281.222/0001-22,40301443,"Alface crespa",10,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",2500,UND,4000,4000,1.6,1.6
17.281.222/0001-22,4060001,"ALHO IN NATURA",11,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",300,KG,7590,7590,25.3,25.3
17.281.222/0001-22,1012407,ARROZ,12,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",9000,KG,24840,24840,2.76,2.76
17.281.222/0001-22,40301327,"Banana Branca",13,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",7000,KG,23100,23100,3.3,3.3
17.281.222/0001-22,1013047,"BATATA DOCE -",14,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",800,KG,2448,2448,3.06,3.06
17.281.222/0001-22,10100380,"BATATA INGLESA",15,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",3500,KG,9485,9485,2.71,2.71
17.281.222/0001-22,10105882,BETERRABA,16,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",1000,KG,2820,2820,2.82,2.82
17.281.222/0001-22,40301450,BRÓCOLIS,17,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",800,KG,2800,2800,3.5,3.5
17.281.222/0001-22,40297771,"Cebola de cabeça",18,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",2500,KG,7450,7450,2.98,2.98
17.281.222/0001-22,10102735,CENOURA,19,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",1200,KG,3336,3336,2.78,2.78
17.281.222/0001-22,40200035,Chuchu,20,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",600,KG,1896,1896,3.16,3.16
17.281.222/0001-22,10101753,"COUVE FLOR.",21,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",600,UND,2100,2100,3.5,3.5
17.281.222/0001-22,10367604,"COUVE FOLHA",22,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",1400,UND,2520,2520,1.8,1.8
17.281.222/0001-22,10366408,ESPINAFRE,23,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",600,MA,1080,1080,1.8,1.8
17.281.222/0001-22,10104531,"FEIJAO PRETO",24,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",5300,KG,26394,26394,4.98,4.98
17.281.222/0001-22,1013049,"IOGURTE -",25,"COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VIDA",12000,LIT,33480,33480,2.79,2.79
