cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
09.944.371/0001-04,35071,"Alimento para lactentes menores de um ano de idade intoleran",2,"Sulmedic Comércio de Medicamentos Ltda",300,LAT,8850,5820,29.5,19.4
09.944.371/0001-04,25178,"Fórmula infantil de segmento, à base de leite de vaca",9,"Sulmedic Comércio de Medicamentos Ltda",300,LAT,4650,8100,15.5,27
09.944.371/0001-04,33564,"Fórmula infantil de seguimento, a base de proteínas isolada",10,"Sulmedic Comércio de Medicamentos Ltda",50,LAT,1150,1430,23,28.6
09.944.371/0001-04,35072,"Fórmula infantil para lactentes à base de proteínas",11,"Sulmedic Comércio de Medicamentos Ltda",48,LAT,576,1387.2,12,28.9
09.944.371/0001-04,35073,"Fórmula infantil para lactentes até 06 meses, em pó",12,"Sulmedic Comércio de Medicamentos Ltda",3000,LAT,63000,39000,21,13
09.944.371/0001-04,35075,"Fórmula infantil para recém-nascidos pré-termo",14,"Sulmedic Comércio de Medicamentos Ltda",100,LAT,3500,2600,35,26
09.944.371/0001-04,35077,"Formula para lactentes que apresentem regurgitação",18,"Sulmedic Comércio de Medicamentos Ltda",300,LAT,9897,9600,32.99,32
03.612.312/0004-97,33561,"Dieta enteral para crianças",3,"NUTRIPORT COMERCIAL LTDA",1000,FR.,30200,28000,30.2,28
03.612.312/0004-97,33562,"Dieta enteral/oral nutricionalmente completa para crianças d",4,"NUTRIPORT COMERCIAL LTDA",24,LAT,2400,2400,100,100
03.612.312/0004-97,32024,"Dieta semi-alimentar e hipoalergênica",6,"NUTRIPORT COMERCIAL LTDA",1000,LAT,68000,68000,68,68
03.612.312/0004-97,35061,"Fórmula elementar à base de 100% de aminoácidos",8,"NUTRIPORT COMERCIAL LTDA",150,LAT,28500,28425,190,189.5
03.612.312/0004-97,35074,"Fórmula infantil para lactentes e de seguimento para lact",13,"NUTRIPORT COMERCIAL LTDA",180,LAT,36000,23400,200,130
03.612.312/0004-97,34136,"Suplemento Nutricional lácteo em pó, enriquecido com vitamin",17,"NUTRIPORT COMERCIAL LTDA",300,LAT,4800,4167,16,13.89
05.912.018/0001-83,15589,"Dieta nutricionalmente completa",5,"MERCO SOLUÇÕES EM SAÚDE S.A.",2000,LAT,80840,78800,40.42,39.4
05.912.018/0001-83,35078,"Alimento nutricionalmente completo para nutrição",19,"MERCO SOLUÇÕES EM SAÚDE S.A.",120,LAT,5940,5364,49.5,44.7
24.658.613/0001-89,32033,"Espessante a base de amido de milho modificado",7,"INTEGRA SOLUCOES MEDICAS LTDA - EPP",12,LAT,649.8,612,54.15,51
24.658.613/0001-89,35076,"Módulo de carboidratos para dieta enteral e oral tendo",15,"INTEGRA SOLUCOES MEDICAS LTDA - EPP",50,LAT,1000,1000,20,20
24.658.613/0001-89,29774,"Nutrição enteral, em pó, à base de proteína isolada de soja",16,"INTEGRA SOLUCOES MEDICAS LTDA - EPP",200,LAT,11592,8652,57.96,43.26
