cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
80.688.948/0001-10,INDIVIDUAL," ","itensProposta_aafc67f0-5bc1-442d-99e8-b448023d3827.csv","ARILTON AMADOR",,," "
02.454.201/0001-94,INDIVIDUAL," ","itensProposta_e14899a4-4d76-42a3-94ca-033b78b4e2b6.csv","UNICA COMUNICAÇÃO ASSOCIADOS LTDA",,," "
04.410.887/0001-47,INDIVIDUAL," ","itensProposta_560581fb-ea21-440c-a69d-48ece924e295.csv","CONTINENTAL ORGANIZAÇAO  PUBLICITARIA LTDA",,," "
12.013.778/0001-14,INDIVIDUAL," ","itensProposta_9e59850e-b736-40b9-8270-1342eb1d7a2c.csv","BLUE PUBLICIDADE E PROPAGANDA LTDA",,," "
10.761.785/0001-79,INDIVIDUAL," ","itensProposta_4ebf17aa-13ef-43c0-a7c6-cd50d78632d4.csv","OMEGA COMUNICAÇÃO LTDA",,," "
05.853.642/0001-57,INDIVIDUAL," ","itensProposta_05fdc032-96ca-4a3f-b14b-85fefb4a8f1e.csv","LUCIANO GIASSI AGENCIA DE PUBLICIDADE EIRELI",,," "
80.995.202/0001-50,INDIVIDUAL," ","itensProposta_26bbf7ac-be65-4bae-a69c-cddf1bb2049a.csv","DECISAO PROPAGANDA LTDA",,," "
05.214.451/0001-45,INDIVIDUAL," ","itensProposta_a455d727-ac73-4831-a89c-581cc212b1dd.csv","PUBLICA COMUNICACAO LTDA",,," "
20.770.179/0001-73,INDIVIDUAL," ","itensProposta_4b53a6fb-6f81-42a0-ba57-bc34f3c7f259.csv","FLB PUBLICIDADE E PROPAGANDA LTDA",,," "
07.206.878/0001-27,INDIVIDUAL," ","itensProposta_056fbac7-464f-469f-a517-41434c100daf.csv","TEMPO BRASIL COMUNICACAO & DESIGN LTDA",,," "
07.895.771/0001-33,INDIVIDUAL," ","itensProposta_a47d68c7-4339-44b8-b623-34ee1d153000.csv","JSMAX PUBLICIDADE E PROPAGANDA LTDA",,," "
03.642.206/0001-03,INDIVIDUAL," ","itensProposta_a657a064-db4f-4060-a576-e68e9ef35b82.csv","ASPEKTO - COMUNICACAO LTDA",,," "
09.415.516/0001-71,INDIVIDUAL," ","itensProposta_b38dd860-d8e6-482f-aa68-7d40a507488b.csv","SEMPER CREATIVE COMUNICACAO LTDA",,," "
