cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
00.247.513/0001-00,INDIVIDUAL," ","itensProposta_c7105850-1b9d-4742-b53d-cddb5ceebc09.csv","LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",,," "
85.101.731/0001-86,INDIVIDUAL," ","itensProposta_3351f2e7-e129-4ad7-96f0-16218188d580.csv","RARIDADE INDUSTRIA QUÍMICA LTDA","Enivaldo José Gava","Enivaldo José Gava"," "
02.315.593/0001-00,INDIVIDUAL," ","itensProposta_83975f69-e8c1-41b7-bdcf-3859096e0e48.csv","ORLEANS INFORMATICA LTDA ME","Charles Madeira Melo","Charles Madeira Melo"," "
10.442.984/0001-14,INDIVIDUAL," ","itensProposta_75342f1f-44a7-411d-a2f2-fb2a28ffeb05.csv","DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP","Juliano Custódio da Rosa","Juliano Custódio da Rosa"," "
04.195.853/0001-87,INDIVIDUAL," ","itensProposta_290beb85-35e4-401f-bfb8-48fb2284a57c.csv","CELIA REGINA W. SANI ME",,," "
06.220.022/0001-43,INDIVIDUAL," ","itensProposta_e09f431a-39d0-45d1-a57a-ca91f0beb70d.csv","COMERCIAL MULTIVILLE LTDA ME","Silvio Crispim","Silvio Crispim"," "
09.196.745/0001-42,INDIVIDUAL," ","itensProposta_3bcf93dd-9a86-4db8-9015-49e4b0dac832.csv","SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA","Luiz Fernando Sebold","Luiz Fernando Sebold"," "
18.619.082/0001-12,INDIVIDUAL," ","itensProposta_9c05cff1-e2e3-4157-b7a4-a7a564825ecc.csv","RIF COMERCIAL ATACADISTA LTDA ME","Paulo Ademir Reus","Paulo Ademir Reus"," "
14.990.312/0001-02,INDIVIDUAL," ","itensProposta_b49e7be7-8508-49ee-a67c-e5705b0de23c.csv","ELO COMERCIO E SERVICOS EIRELI","Leonardo Camilo Inácio","Leonardo Camilo Inácio"," "
01.648.513/0001-76,INDIVIDUAL," ","itensProposta_67749058-354b-4477-895c-701a5786c8cf.csv","PKB PRODUTOS QUÍMICOS LTDA","Cristiano Farias","Cristiano Farias"," "
14.309.817/0001-50,INDIVIDUAL," ","itensProposta_7fecaf59-019f-4e0f-aff8-d0d96f4206ed.csv","BIG MIX COM. VAREJISTA DE VARIEDADES",,," "
05.785.417/0001-20,INDIVIDUAL," ","itensProposta_f74982e3-6d17-496d-a712-c7909abafda8.csv","J.P. DE LIMA COM. DE PROD. DE LIMPEZA LTDA EPP",,," "
13.320.366/0001-90,INDIVIDUAL," ","itensProposta_a87b40dc-ded6-40e4-beda-b34edf5e266a.csv","R.S. RICARDO LTDA - ME",,," "
