cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.157.032/0001-22,35182,"AMBÚ INFANTIL (REANIMADOR MANUAL) com reservatório. Promove",1,"METROMED MATERIAL MEDICO HOSPITALAR",2,UNI,526.86,488,263.43,244
83.157.032/0001-22,35183,"CADEIRA PARA BANHO SIMPLES com pintura epóxy, assento em PV,",3,"METROMED MATERIAL MEDICO HOSPITALAR",10,UNI,3350,3000,335,300
83.157.032/0001-22,35184,"CADEIRA DE RODA ESPECIAL dobrável, em X, sob medida. Aço c",4,"METROMED MATERIAL MEDICO HOSPITALAR",8,UNI,21440,19920,2680,2490
83.157.032/0001-22,35185,"CADEIRA DE RODAS aço com pintura epóxy. até 100 kg",5,"METROMED MATERIAL MEDICO HOSPITALAR",10,UNI,4930,4780,493,478
83.157.032/0001-22,35186,"CADEIRA DE RODAS aço com pintura epóxy de 100 a 150 kg",6,"METROMED MATERIAL MEDICO HOSPITALAR",2,UNI,4906.6,4740,2453.3,2370
83.157.032/0001-22,35188,"COLAR CERVICAL sustentação confcecionada em plástico flexive",8,"METROMED MATERIAL MEDICO HOSPITALAR",3,UNI,228,249,76,83
83.157.032/0001-22,35189,"COLCHÃO PIRAMIDAL tipo caixa de ovo, confeccionado em espuma",9,"METROMED MATERIAL MEDICO HOSPITALAR",6,UNI,606.96,570,101.16,95
83.157.032/0001-22,35190,"COLETE PUTTI BAIXO confeccionado com elástico resistente lat",10,"METROMED MATERIAL MEDICO HOSPITALAR",5,UNI,990,965,198,193
83.157.032/0001-22,35191,"KIT REGULADOR DE PRESSÃO para  tratamento de oxigenoterapia",11,"METROMED MATERIAL MEDICO HOSPITALAR",6,UNI,2958,2820,493,470
83.157.032/0001-22,35194,"OXIMETRO Com display de LED, Intervalo de medição de Sp02 en",16,"METROMED MATERIAL MEDICO HOSPITALAR",2,UNI,449,446,224.5,223
83.157.032/0001-22,35196,"BENGALA para Deficiente Visual: Parte Metalica em aluminio,",18,"METROMED MATERIAL MEDICO HOSPITALAR",5,UNI,500,495,100,99
