cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.213.778/0001-89,10110835,"APARELHO TELEFONICO",1,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",30,UND,1815,1590,60.5,53
00.213.778/0001-89,35687,"APARELHO TELEFONICO S/ FIO",2,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",8,UNI,1360,1040,170,130
00.213.778/0001-89,35688,"APARELHO C/ HEADSET COMPACTO",3,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",10,UNI,2610,1780,261,178
00.213.778/0001-89,34430,"Switch de 8 portas 10/100",4,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",8,UN,906.64,784,113.33,98
00.213.778/0001-89,10366488,"Switch de16 portas 10/100",5,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",8,UND,2128,1440,266,180
00.213.778/0001-89,10367477,"Switch 24 portas 10/100/1000",6,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",7,UND,7382.69,6580,1054.67,940
00.213.778/0001-89,34433,"Patch panel Cat 05E 24 portas",7,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",40,UN,17200,10800,430,270
00.213.778/0001-89,41724,"ROTEADOR WIRELLES",8,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",10,UN,2983.3,2680,298.33,268
00.213.778/0001-89,35693,"RACK DE 19 7U X 450 MM PAREDE",9,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",10,UN,5453.3,4800,545.33,480
00.213.778/0001-89,41725,"GUIA U P/ RACK 19",10,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,UN,1950,1700,39,34
00.213.778/0001-89,10360595,"Bucha 6",11,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1000,UND,330,290,0.33,0.29
00.213.778/0001-89,10373182,"Cabo utp Lan Cat. 5E",12,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",7625,M,14487.5,12428.75,1.9,1.63
00.213.778/0001-89,10373183,"Canaleta sistema 20 x 10 x 2000 mm",13,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",600,M,6648,6000,11.08,10
00.213.778/0001-89,10373184,"Canaleta sistema 50 x 20 x 2000 mm",14,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",490,M,12088.3,10780,24.67,22
00.213.778/0001-89,10373185,"Conector RJ 45 Cat. 5E",15,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",750,UND,1072.5,975,1.43,1.3
00.213.778/0001-89,35698,"ETIQUETA IDENTIFICAÇÃO PONTO REDE",16,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",800,UN,344,232,0.43,0.29
00.213.778/0001-89,10363624,"Fio Elétrico Flexivel 2,5mm",17,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",7000,M,20090,15400,2.87,2.2
00.213.778/0001-89,10366501,"Abraçadeira pct com 100 unidades",18,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",15,UND,577.8,525,38.52,35
00.213.778/0001-89,10366502,"Fita isolante rolo com 20m.",19,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",30,UND,296.1,240,9.87,8
00.213.778/0001-89,10366503,"Parafuso para bucha 6",20,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1500,UND,600,525,0.4,0.35
00.213.778/0001-89,10366504,"Patch Cord 2,5m Cat 5E",21,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",300,M,7059,6300,23.53,21
00.213.778/0001-89,10366505,"Patch Cord 1,5m Cat 5E",22,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",300,UND,6129,4200,20.43,14
00.213.778/0001-89,10369670,"Tomada 2P + terra NBR",23,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",250,UND,2552.5,2250,10.21,9
00.213.778/0001-89,10373187,"Caixa sist. X 3 X 3",24,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",300,UND,3051,1800,10.17,6
00.213.778/0001-89,10363632,"Espelho Sistema X 2 furos para RJ 45",25,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",250,UND,1332.5,1000,5.33,4
00.213.778/0001-89,37909,"FRENTE FALSA 01 U PARA RACK 19",26,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",100,MET,2500,1900,25,19
00.213.778/0001-89,37910,"REGUA P/ RACK 19 C/ 06 TOMADAS",27,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",30,UN,4500,4350,150,145
00.213.778/0001-89,10373189,"Fio telefônico FE 100(Drope)",28,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",600,M,1146,960,1.91,1.6
00.213.778/0001-89,10373190,"Conjunto de porca gaiola",29,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",200,UND,476,420,2.38,2.1
00.213.778/0001-89,10366510,"Jack RJ 45 Keystone",30,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",500,UND,9280,8400,18.56,16.8
00.213.778/0001-89,41726,"ELETRODUTO ¾",31,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",100,UN,1072,1030,10.72,10.3
00.213.778/0001-89,41727,"CAIXA PASSAGEM 4X2 CONDULETE",32,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",100,UN,720,680,7.2,6.8
00.213.778/0001-89,41728,"TOMADA 2P + T NBR P/ CONDULET 3/4",33,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",100,UN,790,750,7.9,7.5
