cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
32.302.947/0001-43,INDIVIDUAL," ","itensProposta_6f761ab0-e536-4d80-a657-33156c253665.csv","DAMIAO, LIZOTTI & CIA LTDA",,," "
09.053.748/0001-27,INDIVIDUAL," ","itensProposta_5f95ca54-5f17-4d74-933d-93f7061f0126.csv","BAGATOLI COMERCIO DE MOVEIS LTDA",,," "
16.868.674/0001-42,INDIVIDUAL," ","itensProposta_4721ff88-fd35-4569-96ad-4963899e96bb.csv","DIPAR FERRAGENS EIRELI",,," "
13.745.092/0001-80,INDIVIDUAL," ","itensProposta_1b516e3f-a63e-4ba4-8f7b-5bfd3b43b108.csv","COMERCIAL DIFERMAQ LTDA",,," "
