cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
01.004.788/0001-77,20100441,"Arquivo morto de papelao",1,"INNO INFORMATICA LTDA",1000,UND,5450,5000,5.45,5
01.004.788/0001-77,51104064,"Caixa de correspondencia tripla movel - fumes",2,"INNO INFORMATICA LTDA",8,UND,437.12,432,54.64,54
01.004.788/0001-77,51104065,"Calculadora 12 digitos",3,"INNO INFORMATICA LTDA",8,UND,242.4,232,30.3,29
01.004.788/0001-77,51103964,"CANETA CHAPEU",4,"INNO INFORMATICA LTDA",10,UND,243,230,24.3,23
01.004.788/0001-77,340100196,"CANETA CRISTAL AZUL",5,"INNO INFORMATICA LTDA",200,UND,230,200,1.15,1
01.004.788/0001-77,10374763,"CANETA CRISTAL PRETA",6,"INNO INFORMATICA LTDA",200,UND,230,200,1.15,1
01.004.788/0001-77,51101698,"Cola Branca 110g",7,"INNO INFORMATICA LTDA",15,UND,126,120,8.4,8
01.004.788/0001-77,42,"Envelope branco 229x324 mm",8,"INNO INFORMATICA LTDA",1000,UNID,700,500,0.7,0.5
01.004.788/0001-77,3401020794,"envelope 370x450",9,"INNO INFORMATICA LTDA",1000,UNID,720,600,0.72,0.6
01.004.788/0001-77,10366683,"Extrator de grampo",10,"INNO INFORMATICA LTDA",20,CX,107,100,5.35,5
01.004.788/0001-77,51103965,"GRAMPEADOR 25 FLS METAL",11,"INNO INFORMATICA LTDA",10,UND,286.5,270,28.65,27
01.004.788/0001-77,10374775,"GRAMPO 23/8 5000 UNID",12,"INNO INFORMATICA LTDA",7,UND,149.1,133,21.3,19
01.004.788/0001-77,51102135,"GRAMPO 26/6",13,"INNO INFORMATICA LTDA",20,CX,125,120,6.25,6
01.004.788/0001-77,50300138,"LIVRO ATA 200 FLS",14,"INNO INFORMATICA LTDA",10,UND,305,280,30.5,28
01.004.788/0001-77,10374777,"MOLHA DEDO CONTA FACIL",15,"INNO INFORMATICA LTDA",15,UND,51.75,45,3.45,3
01.004.788/0001-77,340100793,"Pilha Palito alcalinas  (AAA) 1,5 Volts",16,"INNO INFORMATICA LTDA",30,CAR,217.5,210,7.25,7
01.004.788/0001-77,51104070,"Pilha pequena aaalcalina",17,"INNO INFORMATICA LTDA",30,UND,195,180,6.5,6
01.004.788/0001-77,3401020795,"prancheta eucatex prendedor plástico",18,"INNO INFORMATICA LTDA",30,UNID,270,240,9,8
01.004.788/0001-77,10374779,"REGUA DE ALUMINIO 30CM",19,"INNO INFORMATICA LTDA",30,UND,157.5,150,5.25,5
01.004.788/0001-77,20200054,"Resma de papel A4 75 gramas",20,"INNO INFORMATICA LTDA",200,UND,4290,4200,21.45,21
01.004.788/0001-77,3401020796,"telefone pleno preto",21,"INNO INFORMATICA LTDA",10,UNID,655,620,65.5,62
01.004.788/0001-77,10107732,"TELEFONE S/ FIO",22,"INNO INFORMATICA LTDA",10,UND,2045,2000,204.5,200
01.004.788/0001-77,50301221,"TESOURA 21CM",23,"INNO INFORMATICA LTDA",20,UND,233,220,11.65,11
