ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2021,19.858.793/0001-02,2021-01-26," ",2021-01-26,"RTM RINCAO TERRAPLANAGEM E MAO DE OBRA EIRELI","PREFEITURA MUNICIPAL DE CRICIÚMA",7,"Contratação de empresa do ramo pertinente para execução dos serviços necessários à realização das obras de pavimentação a base de blocos de concreto (lajotas) nas ruas Imigrante Venzon - bairro Teresa Cristina; Abondio Colombo - Distrito de Rio Maina e Mário Salvadego, SD-2206-147 e Servidão José Salvático - bairro Vila Macarini, localizadas no município de Criciúma-SC."," ",396315.63
