cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.665.141/0001-50,10385425,"Revitalização da RODOVIA ALEXANDRE BELLOLI localizada no bai",1,"SETEP CONSTRUCOES S.A",1,SV,4336066.83,3968056.75,4336066.83,3968056.75
