cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.850.947/0001-05,0,,72,"MARCELO GOMES & CIA LTDA",200,,5100,4782,25.5,23.91
05.850.947/0001-05,0,,73,"MARCELO GOMES & CIA LTDA",50,,1750,1722,35,34.44
05.850.947/0001-05,0,,74,"MARCELO GOMES & CIA LTDA",300,,9270,9222,30.9,30.74
05.850.947/0001-05,0,,75,"MARCELO GOMES & CIA LTDA",200,,4200,4172,21,20.86
05.850.947/0001-05,0,,76,"MARCELO GOMES & CIA LTDA",300,,10500,10332,35,34.44
05.850.947/0001-05,0,,77,"MARCELO GOMES & CIA LTDA",300,,11970,11829,39.9,39.43
05.850.947/0001-05,0,,78,"MARCELO GOMES & CIA LTDA",300,,11790,11709,39.3,39.03
05.850.947/0001-05,0,,79,"MARCELO GOMES & CIA LTDA",100,,1918,1887,19.18,18.87
05.850.947/0001-05,0,,80,"MARCELO GOMES & CIA LTDA",400,,12800,12696,32,31.74
05.850.947/0001-05,0,,81,"MARCELO GOMES & CIA LTDA",100,,2780,2745,27.8,27.45
05.850.947/0001-05,0,,82,"MARCELO GOMES & CIA LTDA",200,,7220,7166,36.1,35.83
05.850.947/0001-05,0,,83,"MARCELO GOMES & CIA LTDA",400,,4220,4152,10.55,10.38
05.850.947/0001-05,0,,84,"MARCELO GOMES & CIA LTDA",400,,4928,4872,12.32,12.18
05.850.947/0001-05,0,,85,"MARCELO GOMES & CIA LTDA",300,,3000,2979,10,9.93
05.850.947/0001-05,0,,86,"MARCELO GOMES & CIA LTDA",100,,1100,1088,11,10.88
05.850.947/0001-05,0,,87,"MARCELO GOMES & CIA LTDA",200,,2200,2096,11,10.48
05.850.947/0001-05,0,,88,"MARCELO GOMES & CIA LTDA",300,,6570,6528,21.9,21.76
05.850.947/0001-05,0,,89,"MARCELO GOMES & CIA LTDA",300,,6870,6828,22.9,22.76
05.850.947/0001-05,0,,90,"MARCELO GOMES & CIA LTDA",200,,3540,3514,17.7,17.57
05.850.947/0001-05,0,,91,"MARCELO GOMES & CIA LTDA",300,,10800,10719,36,35.73
05.850.947/0001-05,0,,92,"MARCELO GOMES & CIA LTDA",200,,3816,3794,19.08,18.97
05.850.947/0001-05,0,,93,"MARCELO GOMES & CIA LTDA",300,,5640,5601,18.8,18.67
05.850.947/0001-05,0,,94,"MARCELO GOMES & CIA LTDA",300,,8490,8415,28.3,28.05
05.850.947/0001-05,0,,95,"MARCELO GOMES & CIA LTDA",250,,8250,8110,33,32.44
05.850.947/0001-05,0,,96,"MARCELO GOMES & CIA LTDA",150,,1635,1572,10.9,10.48
05.850.947/0001-05,0,,97,"MARCELO GOMES & CIA LTDA",100,,479,474,4.79,4.74
05.850.947/0001-05,0,,98,"MARCELO GOMES & CIA LTDA",100,,510,504,5.1,5.04
05.850.947/0001-05,0,,99,"MARCELO GOMES & CIA LTDA",800,,3488,3456,4.36,4.32
05.850.947/0001-05,0,,100,"MARCELO GOMES & CIA LTDA",50,,219.5,218,4.39,4.36
05.850.947/0001-05,0,,101,"MARCELO GOMES & CIA LTDA",20,,190,188.6,9.5,9.43
05.850.947/0001-05,0,,102,"MARCELO GOMES & CIA LTDA",100,,320,317,3.2,3.17
05.850.947/0001-05,0,,103,"MARCELO GOMES & CIA LTDA",400,,2200,2152,5.5,5.38
05.850.947/0001-05,0,,104,"MARCELO GOMES & CIA LTDA",150,,643.5,633,4.29,4.22
05.850.947/0001-05,0,,105,"MARCELO GOMES & CIA LTDA",500,,2345,2320,4.69,4.64
05.850.947/0001-05,0,,106,"MARCELO GOMES & CIA LTDA",500,,2345,2320,4.69,4.64
05.850.947/0001-05,0,,107,"MARCELO GOMES & CIA LTDA",150,,705,700.5,4.7,4.67
05.850.947/0001-05,0,,108,"MARCELO GOMES & CIA LTDA",50,,1990,1981.5,39.8,39.63
05.850.947/0001-05,0,,109,"MARCELO GOMES & CIA LTDA",50,,3875,3858,77.5,77.16
05.850.947/0001-05,0,,110,"MARCELO GOMES & CIA LTDA",20,,110,109.4,5.5,5.47
05.850.947/0001-05,0,,111,"MARCELO GOMES & CIA LTDA",10,,95,94.3,9.5,9.43
05.850.947/0001-05,0,,112,"MARCELO GOMES & CIA LTDA",500,,1645,1630,3.29,3.26
05.850.947/0001-05,0,,113,"MARCELO GOMES & CIA LTDA",100,,375,371,3.75,3.71
05.850.947/0001-05,0,,114,"MARCELO GOMES & CIA LTDA",100,,162,159,1.62,1.59
05.850.947/0001-05,0,,115,"MARCELO GOMES & CIA LTDA",150,,1072.5,1063.5,7.15,7.09
05.850.947/0001-05,0,,116,"MARCELO GOMES & CIA LTDA",50,,274,273,5.48,5.46
05.850.947/0001-05,0,,117,"MARCELO GOMES & CIA LTDA",200,,1180,1168,5.9,5.84
05.850.947/0001-05,0,,118,"MARCELO GOMES & CIA LTDA",200,,1180,1168,5.9,5.84
05.850.947/0001-05,0,,119,"MARCELO GOMES & CIA LTDA",100,,650,644,6.5,6.44
05.850.947/0001-05,0,,120,"MARCELO GOMES & CIA LTDA",400,,1760,1744,4.4,4.36
05.850.947/0001-05,0,,121,"MARCELO GOMES & CIA LTDA",1000,,4800,4740,4.8,4.74
05.850.947/0001-05,0,,122,"MARCELO GOMES & CIA LTDA",400,,1996,1988,4.99,4.97
05.850.947/0001-05,0,,123,"MARCELO GOMES & CIA LTDA",1000,,7700,7640,7.7,7.64
05.850.947/0001-05,0,,124,"MARCELO GOMES & CIA LTDA",1000,,5290,5270,5.29,5.27
05.850.947/0001-05,0,,125,"MARCELO GOMES & CIA LTDA",50,,497.5,495.5,9.95,9.91
05.850.947/0001-05,0,,126,"MARCELO GOMES & CIA LTDA",50,,356,354.5,7.12,7.09
05.850.947/0001-05,0,,127,"MARCELO GOMES & CIA LTDA",50,,315,313.5,6.3,6.27
05.850.947/0001-05,0,,128,"MARCELO GOMES & CIA LTDA",50,,3600,3583.5,72,71.67
05.850.947/0001-05,0,,129,"MARCELO GOMES & CIA LTDA",50,,312.5,310.5,6.25,6.21
05.850.947/0001-05,0,,130,"MARCELO GOMES & CIA LTDA",200,,710,702,3.55,3.51
05.850.947/0001-05,0,,131,"MARCELO GOMES & CIA LTDA",100,,530,524,5.3,5.24
05.850.947/0001-05,0,,132,"MARCELO GOMES & CIA LTDA",200,,1150,1136,5.75,5.68
05.850.947/0001-05,0,,133,"MARCELO GOMES & CIA LTDA",50,,450,446.5,9,8.93
05.850.947/0001-05,0,,134,"MARCELO GOMES & CIA LTDA",100,,424,421,4.24,4.21
05.850.947/0001-05,0,,135,"MARCELO GOMES & CIA LTDA",200,,7500,7446,37.5,37.23
05.850.947/0001-05,0,,136,"MARCELO GOMES & CIA LTDA",100,,550,544,5.5,5.44
05.850.947/0001-05,0,,137,"MARCELO GOMES & CIA LTDA",1000,,3690,3640,3.69,3.64
05.850.947/0001-05,0,,138,"MARCELO GOMES & CIA LTDA",50,,575,571.5,11.5,11.43
05.850.947/0001-05,0,,139,"MARCELO GOMES & CIA LTDA",2000,,7380,7280,3.69,3.64
05.850.947/0001-05,0,,140,"MARCELO GOMES & CIA LTDA",1000,,4050,4020,4.05,4.02
05.850.947/0001-05,0,,141,"MARCELO GOMES & CIA LTDA",100,,469,464,4.69,4.64
05.850.947/0001-05,0,,142,"MARCELO GOMES & CIA LTDA",700,,2275,2254,3.25,3.22
05.850.947/0001-05,0,,143,"MARCELO GOMES & CIA LTDA",50,,745,738.5,14.9,14.77
05.850.947/0001-05,0,,144,"MARCELO GOMES & CIA LTDA",10,,200,198.6,20,19.86
05.850.947/0001-05,0,,145,"MARCELO GOMES & CIA LTDA",100,,2290,2266,22.9,22.66
05.850.947/0001-05,0,,146,"MARCELO GOMES & CIA LTDA",100,,895,888,8.95,8.88
05.850.947/0001-05,0,,147,"MARCELO GOMES & CIA LTDA",200,,7700,7646,38.5,38.23
05.850.947/0001-05,0,,148,"MARCELO GOMES & CIA LTDA",10,,177.5,176.2,17.75,17.62
05.850.947/0001-05,0,,149,"MARCELO GOMES & CIA LTDA",10,,99,97.8,9.9,9.78
05.850.947/0001-05,0,,150,"MARCELO GOMES & CIA LTDA",10,,47.5,46.9,4.75,4.69
05.850.947/0001-05,0,,151,"MARCELO GOMES & CIA LTDA",50,,187.5,184,3.75,3.68
05.850.947/0001-05,0,,152,"MARCELO GOMES & CIA LTDA",30,,120,119.4,4,3.98
05.850.947/0001-05,0,,153,"MARCELO GOMES & CIA LTDA",50,,975,968,19.5,19.36
05.850.947/0001-05,0,,154,"MARCELO GOMES & CIA LTDA",100,,410,404,4.1,4.04
05.850.947/0001-05,0,,155,"MARCELO GOMES & CIA LTDA",200,,756,748,3.78,3.74
05.850.947/0001-05,0,,156,"MARCELO GOMES & CIA LTDA",200,,760,748,3.8,3.74
05.850.947/0001-05,0,,157,"MARCELO GOMES & CIA LTDA",100,,140,138,1.4,1.38
05.850.947/0001-05,0,,158,"MARCELO GOMES & CIA LTDA",30,,114,112.2,3.8,3.74
05.850.947/0001-05,0,,159,"MARCELO GOMES & CIA LTDA",30,,683.7,678.3,22.79,22.61
05.850.947/0001-05,0,,160,"MARCELO GOMES & CIA LTDA",50,,775,768.5,15.5,15.37
05.850.947/0001-05,0,,161,"MARCELO GOMES & CIA LTDA",50,,840,833.5,16.8,16.67
05.850.947/0001-05,0,,162,"MARCELO GOMES & CIA LTDA",1000,,450,440,0.45,0.44
05.850.947/0001-05,0,,163,"MARCELO GOMES & CIA LTDA",50,,425,419,8.5,8.38
05.850.947/0001-05,0,,164,"MARCELO GOMES & CIA LTDA",350,,665,665,1.9,1.9
05.850.947/0001-05,0,,165,"MARCELO GOMES & CIA LTDA",50,,345,342,6.9,6.84
05.850.947/0001-05,0,,166,"MARCELO GOMES & CIA LTDA",50,,335,332,6.7,6.64
05.850.947/0001-05,0,,167,"MARCELO GOMES & CIA LTDA",50,,335,332,6.7,6.64
05.850.947/0001-05,0,,168,"MARCELO GOMES & CIA LTDA",50,,335,332,6.7,6.64
05.850.947/0001-05,0,,169,"MARCELO GOMES & CIA LTDA",100,,430,427,4.3,4.27
05.850.947/0001-05,0,,170,"MARCELO GOMES & CIA LTDA",600,,630,618,1.05,1.03
05.850.947/0001-05,0,,171,"MARCELO GOMES & CIA LTDA",200,,4998,4980,24.99,24.9
05.850.947/0001-05,0,,172,"MARCELO GOMES & CIA LTDA",30,,690,685.8,23,22.86
05.850.947/0001-05,0,,173,"MARCELO GOMES & CIA LTDA",10,,65,64.4,6.5,6.44
05.850.947/0001-05,0,,174,"MARCELO GOMES & CIA LTDA",50,,850,846,17,16.92
05.850.947/0001-05,0,,175,"MARCELO GOMES & CIA LTDA",20,,130,129.4,6.5,6.47
05.850.947/0001-05,0,,176,"MARCELO GOMES & CIA LTDA",200,,810,802,4.05,4.01
