cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
02.988.857/0001-97,INDIVIDUAL," ","itensProposta_adc358aa-4bfd-4504-bb1a-d2bb594bd5a0.csv","GLOBALMED SUPORTE DE MATERIAL TERAPEUTICO LTDA","JEFERSON WILLIAN NICOCELI","JEFERSON WILLIAN NICOCELI"," "
90.909.631/0001-10,INDIVIDUAL," ","itensProposta_af7c77ad-3e75-4714-94bf-ede8ebb571bd.csv","INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA","FABIO BARETA TODOROV","FABIO BARETA TODOROV"," "
00.802.002/0001-02,INDIVIDUAL," ","itensProposta_adb0333b-4b3f-4bd0-89b6-b1e0362e3265.csv","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",,," "
08.467.533/0001-90,INDIVIDUAL," ","itensProposta_662ff91e-c43e-4b8e-a815-e6e5bcfda07d.csv","ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL","EDUARDO TEIXEIRA BATISTA","EDUARDO TEIXEIRA BATISTA"," "
19.001.659/0001-90,INDIVIDUAL," ","itensProposta_ac16b4ef-de14-487f-b8d9-ebec24396afc.csv","DIXMEDICAL PRODUTOS PARA A SAUDE LTDA","MARIA MARTINS ALVES","MARIA MARTINS ALVES"," "
01.866.388/0001-70,INDIVIDUAL," ","itensProposta_0613ab36-4fd9-44ff-bd45-30639a8b14a7.csv","META MOVEIS DE METAIS INDUSTRIA E COMERCIO LTDA","GERSON FRANCO DA SILVA","GERSON FRANCO DA SILVA"," "
17.039.142/0001-65,INDIVIDUAL," ","itensProposta_02fe43bb-c411-4f8e-b7b2-7a175845a613.csv","OLIMEDIC INDUSTRIA E COMERCIO DE MOVEIS HOSPITALARES EIRELI",,," "
03.583.301/0001-83,INDIVIDUAL," ","itensProposta_9556e28b-adf2-4073-959c-ba94b65a99dc.csv","RINAMED - COMERCIO DE MATERIAIS MEDICOS HOSPITALARES LTDA","KLEBER ANTONIO TOLOMEU TONIN","KLEBER ANTONIO TOLOMEU TONIN"," "
83.802.215/0001-53,INDIVIDUAL," ","itensProposta_d249fa34-f9dd-4cea-a44b-bfa2948c4af8.csv","OLSEN INDUSTRIA E COMERCIO S/A","ARCIONEI PADILHA DE OLIVEIRA","ARCIONEI PADILHA DE OLIVEIRA"," "
07.554.943/0001-05,INDIVIDUAL," ","itensProposta_f523f4fb-43d0-4a23-82a5-dd558c822379.csv","ADOVANDRO LUIZ FRAPORTI - ME","ALAN SALTON DOS SANTOS","ALAN SALTON DOS SANTOS"," "
12.246.862/0001-88,INDIVIDUAL," ","itensProposta_1ddc56dc-521f-4a15-83e1-7b976eefc252.csv","SC MEDICAL COMERCIO E SERVICO EIRELI","WESLEY WEDSTON SOUZA ALVES","WESLEY WEDSTON SOUZA ALVES"," "
31.499.939/0001-76,INDIVIDUAL," ","itensProposta_f58a01cb-0e27-46c3-9a30-58047b00d4d9.csv","M.K.R. COMERCIO DE EQUIPAMENTOS EIRELI","EVELIN TIGGEMANN MICHEL","EVELIN TIGGEMANN MICHEL"," "
28.892.175/0001-70,INDIVIDUAL," ","itensProposta_9bad20ba-3bd1-4fe9-9448-ef07379b9f2e.csv","RASTRO SUL LTDA","DIEGO BORGES RIBEIRO","DIEGO BORGES RIBEIRO"," "
28.655.764/0001-34,INDIVIDUAL," ","itensProposta_410a5c55-0375-4995-8493-f86ee2ceedc2.csv","HERA MEDICAL REPRESENTACOES, COMERCIO E SERVICOS E","DJONATA DE PINHO","DJONATA DE PINHO"," "
02.836.248/0001-12,INDIVIDUAL," ","itensProposta_ccfc40ea-d856-4326-90b7-1d9724bcec4e.csv","BARRFAB INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS HOSPITALARES LTDA","FABIANO TORRES","FABIANO TORRES"," "
05.021.932/0001-34,INDIVIDUAL," ","itensProposta_6b971984-7972-4c46-b060-dc741c7203d8.csv","MF DE ALMEIDA & CIA. LTDA","MARCIO FREITAS DE ALMEIDA","MARCIO FREITAS DE ALMEIDA"," "
05.968.162/0001-31,INDIVIDUAL," ","itensProposta_aa0691e1-17a3-4b86-a7c0-f85f22fc52e1.csv","W & Z COMERCIO E SERVICOS HOSPITALARES LTDA","LEONARDO DA SILVA LUIZ","LEONARDO DA SILVA LUIZ"," "
32.473.099/0001-35,INDIVIDUAL," ","itensProposta_eb6ab0db-8554-4b3a-bf36-b90e3fa267cd.csv","DPS COMERCIO DE MATERIAIS HOSPITALARES LTDA","DJONATA DE PINHO","DJONATA DE PINHO"," "
71.256.283/0001-85,INDIVIDUAL," ","itensProposta_e61205fe-050b-40aa-a295-47456fba9472.csv","KONICA MINOLTA HEALTHCARE DO BRASIL INDUSTRIA DE EQUIPAMENTOS MEDICOS LTDA","MARIA EDUARDA DA COSTA","MARIA EDUARDA DA COSTA"," "
15.229.902/0001-71,INDIVIDUAL," ","itensProposta_1161ae93-3e66-48a4-9d22-065850beb9fa.csv","MCA COMERCIO E ASSISTENCIA TECNICA HOSPITALAR LTDA","BRUNO CECHETTO ARAUJO","BRUNO CECHETTO ARAUJO"," "
33.255.787/0001-91,INDIVIDUAL," ","itensProposta_b570ecbe-7b24-4c65-951f-a9cd28294f16.csv","IBF- INDUSTRIA BRASILEIRA DE FILME LTDA","DIRCEU AMAURI KOBS","DIRCEU AMAURI KOBS"," "
