cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
32.303.260/0001-22,340101754,"Projeto de supressão de vegetação nativa.",1,"HIDROLOGICA RESEARCH ASSOCIATES ENGENHARIA E MEIO AMBIENTE LTDA",1,SER,33330,15800,33330,15800
