ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,7163,2021-11-04,Empenhar,"SSAT SINALIZAÇÃO E ADESIVOS EIRELI - EPP",163807.7
2022,809,2022-01-27,Empenhar,"SSAT SINALIZAÇÃO E ADESIVOS EIRELI - EPP",143285
2022,1884,2022-03-17,Empenhar,"SSAT SINALIZAÇÃO E ADESIVOS EIRELI - EPP",103869.8
