ano,numero,dataEmissao,tipo,nomeCredor,valor
2022,869,2022-02-07,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",62000
2022,1248,2022-03-01,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",46500
2022,1902,2022-04-18,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",62000
2022,2353,2022-05-16,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",68200
2022,2779,2022-06-14,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",62000
2022,3327,2022-07-19,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",46500
2022,3757,2022-08-17,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",62000
2022,4050,2022-09-09,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",55800
2022,4570,2022-10-19,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",77500
2022,4947,2022-11-16,Empenhar,"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",108500
