cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
20.767.436/0001-18,10373830,"Armação secundária AR 22 galvanizada a fogo",1,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",98,UND,3461.36,3461.36,35.32,35.32
20.767.436/0001-18,10373831,"Base para relé fotoeletrônico, com haste galvanizada",2,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",126,UND,864.36,864.36,6.86,6.86
20.767.436/0001-18,10363936,"Braço para luminária iluminação pública 2mt de comprimento c",3,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",467,UND,21977.02,21977.02,47.06,47.06
20.767.436/0001-18,10385823,"Braço para luminária iluminação pública comum 1m de comprime",4,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",934,UND,16111.5,16111.5,17.25,17.25
20.767.436/0001-18,10371887,"Braço para luminária iluminação pública especial com 3,0m de",5,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1401,UND,185506.41,185506.41,132.41,132.41
20.767.436/0001-18,340100110,"Cabo Aluminio Multiplexado 8,7/15KV 1x1x16+1+16mm Monofasico",6,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1868,M,6538,6538,3.5,3.5
20.767.436/0001-18,10373837,"Cabo Aluminio Multiplexado 8,7/15KV 1x1x25+1+25mm Monofasico",7,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1495,M,8073,8073,5.4,5.4
20.767.436/0001-18,10373838,"Cabo Aluminio Multiplexado 8,7/15KV 3x1x10+1+10mm Trifasico",8,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1868,M,10161.92,10161.92,5.44,5.44
20.767.436/0001-18,10373839,"Cabo Aluminio Multiplexado 8,7/15KV 3x1x16+1+16mm Trifasico",9,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1401,M,10857.75,10857.75,7.75,7.75
20.767.436/0001-18,10371888,"Cabo Aluminio Multiplexado 8,7/15KV 3x1x25+1+25mm Trifasico",10,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1027,M,11399.7,11399.7,11.1,11.1
20.767.436/0001-18,10385824,"Cabo Aluminio Multiplexado 8,7/15KV 1x1x10+1+10mm Monofasico",11,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1870,M,4562.8,4562.8,2.44,2.44
20.767.436/0001-18,300102502,"Cabo de cobre, isolamento 1kV, bitola 10 mm2",12,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1868,M,14589.08,14589.08,7.81,7.81
20.767.436/0001-18,300102503,"Cabo de cobre, isolamento 1kV, bitola 16 mm²",13,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1868,M,21388.6,21388.6,11.45,11.45
20.767.436/0001-18,300102499,"Cabo de cobre, isolamento 1kV, bitola 2,5 mm2",14,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1868,M,4819.44,4819.44,2.58,2.58
20.767.436/0001-18,300102504,"Cabo de cobre, isolamento 1kV, bitola 25 mm²",15,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1401,M,25834.44,25834.44,18.44,18.44
20.767.436/0001-18,300102505,"Cabo de cobre, isolamento 1kV, bitola 35 mm²",16,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1401,M,37420.71,37420.71,26.71,26.71
20.767.436/0001-18,300102500,"Cabo de cobre, isolamento 1kV, bitola 4 mm2",17,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1868,M,6762.16,6762.16,3.62,3.62
20.767.436/0001-18,300102501,"Cabo de cobre, isolamento 1kV, bitola 6 mm2",18,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",1868,M,9041.12,9041.12,4.84,4.84
