cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
02.858.451/0001-90,3401019620,"Refeições quentes e saladas embaladas individualmente",1,"COZICRIL COZINHA INDUSTRIAL CRICIUMA LTDA - ME",58500,UN,1058850,1057680,18.1,18.08
02.858.451/0001-90,3401019621,"Refeições tipo “Lanche”",2,"COZICRIL COZINHA INDUSTRIAL CRICIUMA LTDA - ME",2000,UN,22000,21980,11,10.99
