cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
15.129.617/0001-89,340101952,"Contratação dos serviços técnicos especializados para elaboração de projeto urbanístico e executivo de calçadas acessíveis e ciclovias na rodovia Luiz Rosso e ruas Mansueto Luiz Rosso, Pompeu Rosso Menegon e Paulo Dalpont, localizadas no bairro Quarta Linha; ruas Lucas Peruchi e rua João Batista Carneiro, localizadas no bairro São Defende; ruas Manoel João Machado e 150 e avenida dos Imigrantes, localizadas no distrito do Rio Maina. Todas estas no município de Criciúma – SC.",1,"DAVANTI ENGENHARIA LTDA",1,SER,204782.87,80944.11,204782.87,80944.11
