cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
08.324.917/0001-53,340101785,"FIAT DUCATO (06 -09) MULTI TETO ALTO 2.8 Turbo Diesel JTD 2009",1,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,340101861,"FIAT DUCATO (14 -21) VAN MINIBUS 2.3 Multijet Economy 16v 2014 – 2021",2,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",2,UND,8653.86,8653.86,4326.93,28
08.324.917/0001-53,340101787,"GM S-10 (09 - 11) CAB. DUPLA COLINA 2.8 Turbo Diesel 4x4 2009",3,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10377468,"GM S-10 RODEIO 2.8 D 4X4 DIESEL 2011",4,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10377469,"GM S-10 LT DD4 2015",5,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10383257,"HYUNDAI HR HDB 2013 - 2020",6,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",8,UND,34615.44,34615.44,4326.93,28
08.324.917/0001-53,10377475,"IVECO MIC.ONIB. VAN DAILY 55C16 TCA 2018",7,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10377476,"IVECO CAMIN. FURGÃO DAILY 35s14 HDG FURGÃO 2018",8,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10377477,"KIA K2500 LD (2009 - 2021)",9,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10385417,"M. BENZ 416 CDI SPRINTER FURGÃO 2021",10,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10382975,"M. BENZ 415 CDI SPRINTER FURGÃO 2018",11,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",2,UND,8653.86,8653.86,4326.93,28
08.324.917/0001-53,10383258,"M. BENZ 415 CDI SPRINTER MICROONIBUS 2019",12,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,340101789,"M. BENZ 515 CDI SPRINTER TCA AMB 2019 – 2021",13,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",4,UN,17307.72,17307.72,4326.93,28
08.324.917/0001-53,3401020487,"M. BENZ 515 CDI SPRINTER 2019",14,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",3,UND,12980.79,12980.79,4326.93,28
08.324.917/0001-53,340101864,"M. BENZ 516 CDI SPRINTER FURGÃO 2021",15,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",2,UND,8653.86,8653.86,4326.93,28
08.324.917/0001-53,340101790,"NISSAN FRONTIER SV ATTACK AT. 4x4 2.5 Turbo-Diesel 174cv 2015",16,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,340101791,"PEUGEOT BOXER (02 - ) BOXER M350 LH  2.3 126cv TB Diesel 2015",17,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",3,UND,12980.79,12980.79,4326.93,28
08.324.917/0001-53,340101865,"PEUGEOT BOXER BUSIN L3 2021",18,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,340101867,"PEUGEOT BOXER EUROLAF 2021",19,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",2,UND,8653.86,8653.86,4326.93,28
08.324.917/0001-53,10385419,"RENAULT MASTER ROTANAMB FURGÃO 2.5 16v Diesel 2016",20,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",2,UND,8653.86,8653.86,4326.93,28
08.324.917/0001-53,10385420,"RENAULT MASTER EURO AMB FURGÃO 2017",21,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",1,UND,4326.93,4326.93,4326.93,28
08.324.917/0001-53,10383259,"RENAULT MASTER FURGÃO L2H2 2.5 16V DIESEL 2020",22,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",2,UND,8653.86,8653.86,4326.93,28
08.324.917/0001-53,10379431,"AGRALE/8500 TCA(Nacional) 2010",23,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",3,UND,12980.79,12980.79,4326.93,28
08.324.917/0001-53,10375311,"AGRALE/MASCA GRANMINI O(Nacional) 2010",24,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",3,UND,12980.79,12980.79,4326.93,28
