ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,6190,2021-09-27,Empenhar,"MADEIREIRA ITALIANA LTDA - EPP",27750.08
2021,7008,2021-10-29,Empenhar,"MADEIREIRA ITALIANA LTDA - EPP",23031.97
2021,7847,2021-12-01,Empenhar,"MADEIREIRA ITALIANA LTDA - EPP",11096.97
2022,710,2022-01-25,Empenhar,"MADEIREIRA ITALIANA LTDA - EPP",16378.64
2022,2274,2022-03-31,Empenhar,"MADEIREIRA ITALIANA LTDA - EPP",31430.4
