cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
08.453.419/0001-00,10384721,"Vistoria/inspeção veicular do Inmetro para taxi",1,"VISTOTEC - VISTORIA TECNICA LTDA",200,UND,27096,16000,135.48,80
08.453.419/0001-00,10384722,"Vistoria/inspeção veicular do Inmetro para moto frete",2,"VISTOTEC - VISTORIA TECNICA LTDA",300,UND,40644,15000,135.48,50
08.453.419/0001-00,10384723,"Vistoria/inspeção veicular do Inmetro para Transporte Coleti",3,"VISTOTEC - VISTORIA TECNICA LTDA",200,UND,27096,16000,135.48,80
08.453.419/0001-00,10384724,"Vistoria/inspeção veicular do Inmetro para Fretamento",4,"VISTOTEC - VISTORIA TECNICA LTDA",100,UND,13548,5000,135.48,50
08.453.419/0001-00,10384725,"Vistoria/inspeção veicular do Inmetro para Escolares",5,"VISTOTEC - VISTORIA TECNICA LTDA",200,UND,27096,16000,135.48,80
