cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.033.589/0001-12,INDIVIDUAL," ","itensProposta_7190cc78-8277-4e36-a76b-fc6b3db85056.csv","OLIMED MATERIAL HOSPITALAR",,," "
83.157.032/0001-22,INDIVIDUAL," ","itensProposta_c5ac2170-9c3d-4751-9171-c9d9bb17c45f.csv","METROMED MATERIAL MEDICO HOSPITALAR",,," "
05.948.061/0001-07,INDIVIDUAL," ","itensProposta_7ba48100-3b03-4d5c-8e3e-c0448a68d356.csv","ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA","AYRTON BARREIROS MARGOTTI","AYRTON BARREIROS MARGOTTI"," "
03.505.263/0001-40,INDIVIDUAL," ","itensProposta_4031298e-4f77-4faa-b545-a424c0d5cfa8.csv","PRODUVALE PRODUTOS HOSPITALARES LTDA","MARCOS ANTONIO GUGELMIN VELHO","MARCOS ANTONIO GUGELMIN VELHO"," "
07.752.236/0001-23,INDIVIDUAL," "," ","MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A",,," "
11.145.401/0001-56,INDIVIDUAL," ","itensProposta_44fd8785-1112-4112-b059-01d461b7bf45.csv","L A DALLA PORTA JUNIOR","JULIO CESAR TONDOLO","JULIO CESAR TONDOLO"," "
01.470.743/0001-98,INDIVIDUAL," ","itensProposta_866f535c-ffb8-4946-a90c-d36eeb29bbbb.csv","BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA","MARCOS ANTONIO GUGELMIN VELHO","MARCOS ANTONIO GUGELMIN VELHO"," "
24.537.945/0001-05,INDIVIDUAL," ","itensProposta_11c7551b-fc5e-4de6-ba1d-b43455e7ed47.csv","SANIMED INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALA",,," "
05.531.725/0001-20,INDIVIDUAL," ","itensProposta_e31105e7-7485-49de-9d83-22435517e951.csv","SOMA/SC PRODUTOS HOSPITALARES LTDA","FABIO SILVEIRA MARCELINO","FABIO SILVEIRA MARCELINO"," "
25.137.947/0001-70,INDIVIDUAL," ","itensProposta_c8a34822-af5f-496e-949e-82379e574aac.csv","AGUAMED IMPORTADORA E EXPORTADORA DE EQUIPAMENTOS HOSPITALARES E ODONTOLOGICOS LTDA","EDUARDS REYNOLDS SOUZA PINTO","EDUARDS REYNOLDS SOUZA PINTO"," "
27.105.456/0001-72,INDIVIDUAL," ","itensProposta_5580d0f3-34de-42c0-8dc2-4c72bb7dde1d.csv","MEDICENTRO COMERCIO DE MEDICAMENTOS LTDA","JULIO CESAR TONDOLO","JULIO CESAR TONDOLO"," "
11.776.334/0001-78,INDIVIDUAL," ","itensProposta_a7748e33-276a-4d1b-b3a9-f48f8c73d54b.csv","DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E","GEISSON LUIS DE PAULA GONÇALVES GUIMARÃES","GEISSON LUIS DE PAULA GONÇALVES GUIMARÃES"," "
38.408.899/0001-59,INDIVIDUAL," ","itensProposta_c46cf7d3-3dae-465b-9072-a8c31fd94c87.csv","EQUIMED EQUIPAMENTOS MEDICOS HOSPITALARES LTDA","DANIEL DESIDÉRIO","DANIEL DESIDÉRIO"," "
