data,justificativa,responsavel,tipo
2022-04-28,"Empresa pediu reequilíbrio do item 195, no qual foi negado pela secretaria da fazenda. Sendo assim foi transferido para o segundo colocado.","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2022-04-28,"Alterado valor conforme parecer da secretaria da fazenda datado de 20/04/22. O item 195 será fornecido pela empresa Prati Donaduzzi no valor de R$ 4,70/bisnaga.","CLESIO SALVARO",ALTERACAO_PRECOS
2023-01-18,"TRANFERENCIA ITEM 026","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2023-01-18,"ALTERAÇÃO DE PREÇO APOS RECEBIMENTO DO ITEM 026","CLESIO SALVARO",ALTERACAO_PRECOS
