data,justificativa,responsavel,tipo
2022-04-28,Reequilibrio,"CLESIO SALVARO",ALTERACAO_PRECOS
2022-06-24,"PASSAGEM DE ITEM 108","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2022-06-24,"ALTERAÇÃO APOS RECEBIMENTO","CLESIO SALVARO",ALTERACAO_PRECOS
2022-06-27,"PASSAGEM DE FORNECEDOR ITEM 58","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2022-06-27,"ALTERAÇÃO DE PREÇO APOS RECEBIMENTO ITEM 58","CLESIO SALVARO",ALTERACAO_PRECOS
2022-09-09,"PASSAGEM DE ITEM 065","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
