cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
13.991.890/0001-92,340101770,"Secador Rotativo",1,"MARGUI MAQUINAS EIRELI",1,UN,398000,396009.78,398000,396009.78
13.991.890/0001-92,340101771,"Kit - Partes do Filtro",2,"MARGUI MAQUINAS EIRELI",1,UN,97000,96515.13,97000,96515.13
13.991.890/0001-92,340101772,"Exaustor Centrifugo",3,"MARGUI MAQUINAS EIRELI",1,UN,39000,38805.09,39000,38805.09
