data,justificativa,responsavel,tipo
2022-06-14,"CANCELAMENTO DE FORNECEDOR E PASSAGEM DE ITEM.","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
2022-06-14,"CANCELAMENTO DE FORNECEDOR E PASSAGEM DE ITEM","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
