cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_72859248-3dea-4720-86c3-63bbf9b38302.csv","CONSONI CONSTRUÇÕES LTDA",,," "
17.861.674/0001-83,INDIVIDUAL," ","itensProposta_23de8c71-4e22-4b6c-82ce-17455384fcd9.csv","KAMIG CONSTRUÇÕES LTDA ME",,," "
18.067.852/0001-61,INDIVIDUAL," ","itensProposta_3a2f6323-59fc-4938-b5b3-85619082da79.csv","CSK2 PRESTADORA DE SERVIÇOS LTDA","CÁSSIA PAGNAN MILAK","CÁSSIA PAGNAN MILAK"," "
28.209.532/0001-52,INDIVIDUAL," ","itensProposta_9e73a91f-ec6b-486c-b3d5-4af34f84d671.csv","BRE CONSTRUCOES EIRELI",,," "
10.607.931/0001-06,INDIVIDUAL," ","itensProposta_396bb1db-d1a6-4547-a65f-34361c14fa30.csv","KAMILLA CONSTRUCOES E PROJETOS LTDA",,," "
27.887.077/0001-81,INDIVIDUAL," ","itensProposta_126d650c-412f-435c-a1e8-282e96640e5c.csv","MR ADMINISTRACAO DE OBRAS LTDA","RAMON RABELO","RAMON RABELO"," "
07.456.161/0001-33,INDIVIDUAL," ","itensProposta_8f1eac37-e844-49a5-ae72-6abe9e21ea63.csv","M 2 M PRODUTOS E SERVICOS LTDA",,," "
21.990.134/0001-77,INDIVIDUAL," ","itensProposta_13083643-9c2c-4cfb-88d1-82b962600ae7.csv","TEMPPUS CONSTRUCAO INSTALACAO E COMERCIO LTDA",,," "
72.381.015/0001-58,INDIVIDUAL," ","itensProposta_3136c762-8560-4105-84b0-43005d6d42b9.csv","REDIL CONSTRUTORA EIRELI","JOSÉ FELIPE BELLOLI RÉOS","JOSÉ FELIPE BELLOLI RÉOS"," "
21.491.761/0001-63,INDIVIDUAL," ","itensProposta_f91fbe63-ff63-450b-ad7d-8636acb669a7.csv","MCF CONSTRUCOES EIRELI",,," "
29.645.373/0001-00,INDIVIDUAL," ","itensProposta_23524bfa-dd49-4aa4-993f-ca92dd5fb758.csv","CONSTRUTORA JHR - EIRELI",,," "
18.914.483/0001-03,INDIVIDUAL," ","itensProposta_126f7fd9-988c-452d-901a-eb4f6ebd00c2.csv","MTX CONSTRUÇÕES LTDA",,," "
10.634.960/0001-67,INDIVIDUAL," ","itensProposta_9dde7f51-3ce9-49ef-a90e-49439fe24070.csv","NG3 CONSTRUTORA E PUBLICIDADE LTDA",,," "
36.200.217/0001-92,INDIVIDUAL," ","itensProposta_eeb4ba1c-b618-4171-b47b-2aae9a74e9a4.csv","V. DOS SANTOS GUIDI CONSTRUTORA",,," "
37.700.098/0001-08,INDIVIDUAL," ","itensProposta_fea1fbc8-d74e-4ddf-8c48-52306d6e900a.csv","MARIANI CONSTRUTORA  EIRELI","GABRIEL MARIANI","GABRIEL MARIANI"," "
17.671.821/0001-52,INDIVIDUAL," ","itensProposta_3bb0abdd-c179-4a17-adc6-3e643b5bb686.csv","VEGRIS CONSTRUTORA LTDA","PRISCILA PIZZOLO FERNANDES","PRISCILA PIZZOLO FERNANDES"," "
