data,justificativa,responsavel,tipo
2021-09-03,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2021-09-03,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2021-09-28,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
