ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,7164,2021-11-04,Empenhar,"FRANKS ALVES BERTO",196368.18
2021,7480,2021-11-24,Empenhar,"FRANKS ALVES BERTO",158631.82
