cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
10.442.984/0001-14,140100996,"Alcool 70% gel antisseptico",1,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",48,UND,2587.2,2383.2,53.9,49.65
10.442.984/0001-14,10374283,"Alcool Líquido 70%",2,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",144,LT,1382.4,1274.4,9.6,8.85
10.442.984/0001-14,10104411,"AGUA SANITARIA - GAL.DE 5 LTS.",3,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",24,GAL,249.6,229.2,10.4,9.55
10.442.984/0001-14,10370205,"Balde plástico resistente capacidade 16 lts",4,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",6,UND,121.8,112.2,20.3,18.7
10.442.984/0001-14,51101593,"Copo descartável - 180 ml.",5,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",18,CX,2056.5,1895.4,114.25,105.3
10.442.984/0001-14,10368972,"CLORO 5 LTS.",6,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",12,GAL,1371,158.4,114.25,13.2
10.442.984/0001-14,10375065,"Detergente Líquido Neutro de uso geral 500 mL;",7,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",72,UND,172.8,158.4,2.4,2.2
10.442.984/0001-14,10370233,"Desodorizador spray",8,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",25,UND,60,223.75,2.4,8.95
10.442.984/0001-14,3401020789,"desincrustante concentrado 5lt",9,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",24,UNID,3554.4,3276,148.1,136.5
10.442.984/0001-14,40662,"Esponja Dupla-face",10,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",100,UN,90,80,0.9,0.8
10.442.984/0001-14,3401020790,"esponja fibra verde",11,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",50,UNID,85,72.5,1.7,1.45
10.442.984/0001-14,10363987,"Flanela para limpeza na cor laranja  38 x 58",12,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",24,UND,69.6,63.6,2.9,2.65
10.442.984/0001-14,20071,"Caixa de fósforos",13,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",4,UN,16.6,15.2,4.15,3.8
10.442.984/0001-14,51104175,"LIMPADOR PERFUMADO",14,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",40,GL,356,328,8.9,8.2
10.442.984/0001-14,10116841,"LIMPA VIDROS",15,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",50,UND,247.5,227.5,4.95,4.55
10.442.984/0001-14,3401020791,"luva multiuso",16,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",12,UNID,46.2,42.6,3.85,3.55
10.442.984/0001-14,29264,"Desinfetante Concentrado",17,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",24,UN,1288.8,1188,53.7,49.5
10.442.984/0001-14,140100964,"PANO MULTIUSO COM 300 MTS",18,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",4,UND,585,539.2,146.25,134.8
10.442.984/0001-14,718,"Papel Toalha branco c/ 1000",19,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",72,PCT,820.8,756,11.4,10.5
10.442.984/0001-14,10370852,"PAPEL HIGIÊNICO.",20,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",32,PCT,1510.4,1392,47.2,43.5
