ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,7206,2021-11-08,Empenhar,"MARCELO GOMES & CIA LTDA",2576
2021,7846,2021-12-01,Empenhar,"MARCELO GOMES & CIA LTDA",1913.6
2022,1059,2022-02-03,Empenhar,"MARCELO GOMES & CIA LTDA",7360
2022,2325,2022-04-04,Empenhar,"MARCELO GOMES & CIA LTDA",7360
