cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.652.030/0003-32,INDIVIDUAL," ","itensProposta_344d451d-92bb-49e6-9413-c054eaf938b4.csv","CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA",,," "
02.814.497/0007-00,INDIVIDUAL," ","itensProposta_ad9bf256-65a8-40dd-b432-db6a1a43b86b.csv","CIMED INDUSTRIA S.A.",,," "
04.372.020/0001-44,INDIVIDUAL," "," ","WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
23.228.076/0001-74,INDIVIDUAL," ","itensProposta_a12427c8-aa2f-472f-badb-3ad4972e3be1.csv","CMH - CENTRAL DE MEDICAMENTOS HOSPITALARES - EIREL",,," "
40.061.543/0001-33,INDIVIDUAL," ","itensProposta_41ca177b-843a-40e6-91b5-f25bdf93a8f8.csv","CREDPHARMA COMÉRCIO DE MEDICAMENTOS LTDA",,," "
12.889.035/0001-02,INDIVIDUAL," ","itensProposta_649548ad-d44b-4897-a465-e349c8a670bb.csv","INOVAMED HOSPITALAR LTDA",,," "
41.340.103/0001-88,INDIVIDUAL," "," ","EREMED DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
41.365.113/0001-78,INDIVIDUAL," ","itensProposta_28863ddf-d172-4c25-a0b0-fc3c313f3845.csv","NOVA MEDICAMENTOS LTDA",,," "
37.882.886/0001-54,INDIVIDUAL," ","itensProposta_13577442-86a9-4f9b-aa48-02c2ddeb25c1.csv","VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
34.772.843/0001-28,INDIVIDUAL," ","itensProposta_df4bba42-2892-4b0b-9201-360dcac33dc4.csv","NOVA OESTE  DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
05.912.018/0001-83,INDIVIDUAL," ","itensProposta_1f114cad-7fd4-47e0-90df-5df407e45e80.csv","MERCO SOLUÇÕES EM SAÚDE S.A.",,," "
00.874.929/0001-40,INDIVIDUAL," ","itensProposta_4a8d4d88-dd87-47b2-86db-178ac1ef4427.csv","MED CENTER COMERCIAL",,," "
14.595.725/0001-84,INDIVIDUAL," ","itensProposta_ecf4d158-1873-4103-acf4-e13de76b7068.csv","NOVASUL COMERCIO DE PRODUTOS HOSPITALARES LTDA",,," "
02.662.841/0001-90,INDIVIDUAL," ","itensProposta_15b20213-5721-41a4-b5ab-3d7402e2a1f9.csv","MASTERMED COMERCIAL LTDA",,," "
40.724.582/0001-73,INDIVIDUAL," ","itensProposta_70aa106e-e038-432a-af4f-2d61a00a9286.csv","FIA COMERCIO DE PRODUTOS HOSPITALARES LTDA",,," "
75.014.167/0001-00,INDIVIDUAL," "," ","NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS",,," "
73.856.593/0001-66,INDIVIDUAL," ","itensProposta_ab0921c0-d188-4a3c-ba50-7c5268d2a775.csv","Prati Donaduzzi & Cia LTDA",,," "
09.029.404/0001-82,INDIVIDUAL," ","itensProposta_d3fbcfc2-d1f7-429f-97d3-fcda01344cf6.csv","COPERMED COMERCIAL IMPORTADORA LTDA",,," "
22.862.531/0001-26,INDIVIDUAL," ","itensProposta_4b82b0c4-bf18-4075-aa70-9d0d2bd3e9f0.csv","TOP NORTE COMERCIO DE MATERIAL MEDICO HOSPITALAR EIRELI",,," "
82.225.947/0001-65,INDIVIDUAL," ","itensProposta_8c8cfc3d-5eec-49d3-9a2e-bf08b60855bb.csv","A G KIENEN & CIA LTDA",,," "
44.734.671/0001-51,INDIVIDUAL," ","itensProposta_1b63e047-a8d1-4859-987f-51689bd06f88.csv","Cristália Produtos Químicos e Farmacêuticos Ltda",,," "
00.358.519/0001-46,INDIVIDUAL," ","itensProposta_17600fe5-e49c-4cec-bbf4-07949ca09646.csv","RCC DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MÉDICOS E HOSPITALARES EIRELI",,," "
81.706.251/0001-98,INDIVIDUAL," ","itensProposta_35b40482-1319-4161-b235-df713e982329.csv","PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",,," "
12.014.370/0001-67,INDIVIDUAL," ","itensProposta_a597b3eb-b09c-40bb-b406-bc2e5ca9966b.csv","ABC DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
01.578.276/0001-14,INDIVIDUAL," ","itensProposta_adc7c7b9-a206-4efc-83ab-54a70f1183c7.csv","ASLI COMERCIAL EIRELI",,," "
02.816.696/0001-54,INDIVIDUAL," ","itensProposta_55d4b600-9868-47ac-a873-da60a871fe8b.csv","PONTAMED FARMACEUTICA LTDA",,," "
05.782.733/0003-00,INDIVIDUAL," ","itensProposta_3f0ee59c-1a6e-40f5-941b-94f25ec38c7f.csv","CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.",,," "
25.279.552/0001-01,INDIVIDUAL," ","itensProposta_40651625-8776-4b0d-89ff-6d307e99bf5e.csv","DISTRIBUIDORA DE MEDICAMENTOS BACKES LTDA",,," "
