data,justificativa,responsavel,tipo
2022-09-20,"PASSAGEM DE ITEM 110","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2022-07-05,"TRANFERENCIA ITEM 026","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
2022-07-19,"ALTERAÇÃO DE PREÇO APOS RECEBIMENTO 110","CLESIO SALVARO",ALTERACAO_PRECOS
