cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
28.259.633/0001-38,41708,"Câmera do tipo webcam",1,"3IP FULL RETAIL LTDA",2,UN,1596,1100,798,550
28.259.633/0001-38,41710,"Fone de ouvido do tipo headset",3,"3IP FULL RETAIL LTDA",65,UN,12935,12350,199,190
28.259.633/0001-38,10384301,DRONE,8,"3IP FULL RETAIL LTDA",1,UND,6000,5860,6000,5860
16.679.319/0001-25,41717,"Iluminador Ring Light LED",13,"APICEBR COMERCIAL EIRELI",2,UN,1960,1936,980,968
16.679.319/0001-25,41719,"Tripé para celular e camera preto",15,"APICEBR COMERCIAL EIRELI",2,UN,274,240,137,120
11.881.949/0001-64,41709,"Kit teclado e mouse com conexão sem fio",2,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",3,UN,1047,510,349,170
11.881.949/0001-64,41711,"Microfone do tipo condensador",4,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",2,UN,956,700,478,350
11.881.949/0001-64,41712,"Caixa de som do tipo soundbar",5,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",65,UN,16243.5,14625,249.9,225
11.881.949/0001-64,41714,"Licença comercial, perpétua, software Corel Draw",7,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",1,UN,4407,3650,4407,3650
11.881.949/0001-64,40023,"CAIXA DE SOM COM MICROFONE SEM FIO",9,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",2,UN,3452,3300,1726,1650
11.881.949/0001-64,18638,"MICROFONE Sem fio",10,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",2,UN,700,650,350,325
11.881.949/0001-64,41715,"Gravador digital de audio display LCD monocromatico",11,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",2,UN,4700,2020,2350,1010
11.881.949/0001-64,41718,"Microfone de lapela com fio de 6 metros",14,"LUSEIVAL ZABOTTE ALBUQUERQUE - INSTRUMENTOS MUSICAIS",4,UN,1008,860,252,215
