cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.633.047/0001-06,10384576,"Placa de homenagem dimensões de 13X13 cm com estojo 16x16",1,"METAL GRAPH GRAVACOES EM METAIS EIRELI",25,UND,4000,3750,160,150
05.633.047/0001-06,10384577,"Placa de homenagem dimensões de 16 x 24 com estojo 20 x 28 c",2,"METAL GRAPH GRAVACOES EM METAIS EIRELI",15,UND,4200,4050,280,270
05.633.047/0001-06,10384578,"Placa de homenagem dimensões de 20 x 30 com estojo 24 x 34",3,"METAL GRAPH GRAVACOES EM METAIS EIRELI",15,UND,5700,5550,380,370
05.633.047/0001-06,10384579,"Placa de homenagem com as dimensões de 23 x 30",4,"METAL GRAPH GRAVACOES EM METAIS EIRELI",30,UND,10800,10500,360,350
05.633.047/0001-06,10384580,"Placa de homenagem com as dimensões de 40 x 60 cm",5,"METAL GRAPH GRAVACOES EM METAIS EIRELI",60,UND,66000,62700,1100,1045
05.633.047/0001-06,10384581,"Placa de homenagem com as dimensões de 60 x 80 cm",6,"METAL GRAPH GRAVACOES EM METAIS EIRELI",50,UND,113500,113000,2270,2260
05.633.047/0001-06,10384582,"Botons em latão nobre 2 x 2,5 cm",7,"METAL GRAPH GRAVACOES EM METAIS EIRELI",500,UND,7250,6750,14.5,13.5
