cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
15.644.220/0001-25,10389288,"Espelho 4mm lapidados em maquinas industrial",1,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",193,M2,44390,32250.55,230,167.1013
15.644.220/0001-25,10389289,"Espelho 3mm lixado",2,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",253,M2,46805,34009.17,185,134.4236
15.644.220/0001-25,10389290,"Vidro mini boreal",3,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",190,M2,21977.3,15978.56,115.67,84.0977
15.644.220/0001-25,10100912,"VIDRO CANELADO",4,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",140,M2,15471.4,11251.09,110.51,80.3649
15.644.220/0001-25,10103262,"VIDRO MARTELADO",5,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",130,M2,17628,10736.75,135.6,82.5904
15.644.220/0001-25,340101486,"Vidro incolor 3 mm",6,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",225,M2,19199.25,13960.84,85.33,62.0482
15.644.220/0001-25,51102461,"VIDRO INCOLOR 4MM",7,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",205,UND,24550.8,17850.48,119.76,87.0755
15.644.220/0001-25,340101487,"Vidro comum 6mm fumê",8,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",32,M2,8005.44,5827.35,250.17,182.1047
15.644.220/0001-25,340101488,"Vidro temperado 8mm fumê",9,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",6,M2,2547.18,1861.11,424.53,310.185
15.644.220/0001-25,340101489,"Vidro temperado 10mm fumê",10,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",26,M2,15552.42,11308.58,598.17,434.9454
15.644.220/0001-25,340101490,"Vidro temperado 8mm incolor",11,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",300,M2,108639,78936.81,362.13,263.1227
15.644.220/0001-25,340101491,"Vidro temperado 10mm incolor",12,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",485,M2,222896.3,161629.11,459.58,333.2559
15.644.220/0001-25,340101492,"Quadro de vidro incolor 4mm",13,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",177,UND,43365,31510.6,245,178.026
15.644.220/0001-25,340101493,"Fechadura para de vidro porta votante - modelo 1520",14,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",71,UND,8319.07,6059.71,117.17,85.348
15.644.220/0001-25,340101494,"Contra fechadura porta de vidro votante- modelo 1504",15,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",71,UND,5243.35,3821.78,73.85,53.8279
15.644.220/0001-25,340101495,"Trinco para porta de vidro- modelo 1521",16,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",81,UND,4216.05,3064.64,52.05,37.8351
15.644.220/0001-25,340101496,"Mola hidráulica de piso para porta de piso até 120cm",17,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",38,UND,38304,27835.29,1008,732.5077
15.644.220/0001-25,340101497,"Dobradiça superior para porta de vidro-  modelo 1101",18,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",50,UND,4199,3066.38,83.98,61.3276
15.644.220/0001-25,340101498,"Dobradiça para porta de vidro inferior-  modelo 1102",19,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",49,UND,4115.02,2990.78,83.98,61.0363
15.644.220/0001-25,340101499,"Dobradiça para mola de porta de vidro - modelo 1103",20,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",49,UND,3838.17,2790.67,78.33,56.9524
15.644.220/0001-25,340101500,"Trinco com mola para porta de vidro -  modelo 1521a",21,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",49,UND,2341.22,1708.7,47.78,34.8714
15.644.220/0001-25,340101501,"Trilho superior para porta de vidro",22,"POTENCIAL INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",225,UND,40725,29599.29,181,131.5524
