data,justificativa,responsavel,tipo
2021-12-10,"FORNECEDOR REMANESCENTE","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
2022-03-30,"transferencia de item 22","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2022-03-30,"reequilibrio apos recebimento de item","CLESIO SALVARO",ALTERACAO_PRECOS
2022-07-01,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
