cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
92.678.093/0001-26,10384551,"Bit w6/20x - compatível com Fresadora WIRTGEN - W100",3,"CIBER EQUIPAMENTOS RODOVIARIOS LTDA",3600,UND,259200,151200,72,42
19.654.843/0001-30,10384549,"Disco de corte diamantado, segmentado 350 x 25,40mm para cor",1,"MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME",120,UND,72000,26400,600,220
37.700.098/0001-08,10384550,"Pulverizador costal manual 18l - com biqueira de cobre/ferro",2,"MARIANI CONSTRUTORA  EIRELI",15,UND,6285,5775,419,385
37.700.098/0001-08,10384552,"Escova de aço com nylon, diâmetro interno de 210mm, para var",4,"MARIANI CONSTRUTORA  EIRELI",350,UND,29750,13965,85,39.9
