cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
79.912.788/0001-62,INDIVIDUAL," ","itensProposta_2ba154a5-b4d7-44e0-9f6b-2eab75a3052e.csv","REGIS COMERCIO DE BRINQUEDOS LTDA","RENATO REGIS","RENATO REGIS"," "
73.540.379/0001-04,INDIVIDUAL," ","itensProposta_2c6a5d3d-ea09-4450-a599-832355ac3789.csv","CARLESSI ESPORTES LTDA","CELITO CARLESSI","CELITO CARLESSI"," "
07.261.562/0001-38,INDIVIDUAL," ","itensProposta_a3070ea7-3dad-4242-9c18-1e72f479b02d.csv","L. MOHR EIRELI","HERCULANO DE CARVALHO JUNIOR","HERCULANO DE CARVALHO JUNIOR"," "
08.937.057/0001-23,INDIVIDUAL," ","itensProposta_8512c59c-ab74-43cf-b57e-cddba5aa4743.csv","WZ MULTIESPORTES LTDA","DANY CESAR WARMLING","DANY CESAR WARMLING"," "
91.824.383/0001-78,INDIVIDUAL," ","itensProposta_bf3a983e-c673-418d-90cc-82896e7082df.csv","ASTOR STAUDT COMERCIO DE PRODUTOS EDUCATIVOS EIRELI","ASTOR STAUDT","ASTOR STAUDT"," "
10.892.922/0001-04,INDIVIDUAL," ","itensProposta_6a5d4a90-5a67-4023-b8df-264d77b0a79b.csv","J. M. ESPORTES LTDA","JOSEMAR SACOM","JOSEMAR SACOM"," "
24.754.528/0001-14,INDIVIDUAL," ","itensProposta_03d171f2-9079-4391-8886-dc3cb4b655a0.csv","KLEIN SIMIONATO & SANTOS LTDA","CARLOS ROBERTO DOS SANTOS","CARLOS ROBERTO DOS SANTOS"," "
28.584.842/0002-38,INDIVIDUAL," ","itensProposta_272fec4f-434e-4183-b730-3c9fe79b4362.csv","BIANCA RICACHESKI RAUBER","EDISON LUIS MAYRER","EDISON LUIS MAYRER"," "
08.272.612/0001-45,INDIVIDUAL," ","itensProposta_cace1b88-5346-40ac-a89b-ba95b0d95a03.csv","JOSE PAULO BITENCOURT","JOSE PAULO BITENCOURT","JOSE PAULO BITENCOURT"," "
35.436.095/0001-75,INDIVIDUAL," ","itensProposta_21bef994-3940-4ab2-82a0-459fc6b3a499.csv","ISZA COMERCIO E ATACADO EIRELI","AGNALDO MARTINS DE SOUZA","AGNALDO MARTINS DE SOUZA"," "
93.577.427/0001-38,INDIVIDUAL," ","itensProposta_ae622cf7-ec14-42a5-b5b9-4664b7c4f512.csv","N. T. LUIZE EIRELI","GERSON ROBERTO VIEIRA","GERSON ROBERTO VIEIRA"," "
