cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
07.150.434/0001-17,INDIVIDUAL," ","itensProposta_17f46810-2a05-4a01-a367-b91c7d037c45.csv","SINASC SINALIZACAO E CONSTRUCAO DE RODOVIAS LTDA","LUIZ HENRIQUE MOREIRA","LUIZ HENRIQUE MOREIRA"," "
